semantic_id,dataset,d,audit_n_per_client,n_cells,n_cell_replicates,certified_count,certification_rate,effective_certified_acceptance,conditional_certified_acceptance
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,5.0,128,1.0,200.0,2.0,0.01,0.0018284024326384815,0.18284024326384815
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,5.0,256,1.0,200.0,115.0,0.575,0.14586496486376707,0.2536781997630732
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,5.0,514,1.0,200.0,200.0,1.0,0.3445083054017934,0.3445083054017934
cifar10_proser_fedavg__split04__seed2__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.39910130254608944,0.39910130254608944
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,0.1,514,1.0,200.0,8.0,0.04,0.002032109697195302,0.050802742429882544
cifar10_proser_fedavg__split04__seed3__d0.1,cifar10,0.1,1028,1.0,200.0,142.0,0.71,0.04510965165220987,0.06353472063691532
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,0.5,128,1.0,200.0,1.0,0.005,0.00091410585078992,0.182821170157984
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,0.5,256,1.0,200.0,38.0,0.19,0.04201903820016393,0.22115283263244176
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,0.5,514,1.0,200.0,187.0,0.935,0.2679498551364604,0.28657738517268494
cifar10_proser_fedavg__split04__seed3__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.36267221723901977,0.36267221723901977
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,5.0,128,1.0,200.0,2.0,0.01,0.0018955372567019035,0.18955372567019035
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,5.0,256,1.0,200.0,105.0,0.525,0.1315612180315319,0.25059279625053693
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,5.0,514,1.0,200.0,199.0,0.995,0.3294636279781301,0.3311192240986232
cifar10_proser_fedavg__split04__seed3__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.4238144363439642,0.4238144363439642
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed4__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,0.5,256,1.0,200.0,11.0,0.055,0.0051674724558268895,0.09395404465139796
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,0.5,514,1.0,200.0,159.0,0.795,0.0949605746245631,0.11944726367869571
cifar10_proser_fedavg__split04__seed4__d0.5,cifar10,0.5,1028,1.0,200.0,199.0,0.995,0.17253024839363945,0.17339723456647177
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,5.0,128,1.0,200.0,1.0,0.005,0.0008153993931450782,0.16307987862901563
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,5.0,256,1.0,200.0,102.0,0.51,0.10138380287929163,0.19879177035155224
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,5.0,514,1.0,200.0,197.0,0.985,0.24501602511361034,0.24874723361787854
cifar10_proser_fedavg__split04__seed4__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.32263770508920514,0.32263770508920514
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed0__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,0.5,514,1.0,200.0,1.0,0.005,0.0002731458105468949,0.05462916210937897
cifar10_proser_fedavg__split05__seed0__d0.5,cifar10,0.5,1028,1.0,200.0,36.0,0.18,0.01481269597369836,0.08229275540943533
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,5.0,128,1.0,200.0,10.0,0.05,0.01354907584117135,0.27098151682342697
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,5.0,256,1.0,200.0,148.0,0.74,0.24050703849043592,0.325009511473562
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,5.0,514,1.0,200.0,200.0,1.0,0.41172387142993677,0.41172387142993677
cifar10_proser_fedavg__split05__seed0__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.4719805123954356,0.4719805123954356
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,0.1,514,1.0,200.0,78.0,0.39,0.03406694081566353,0.08735113029657314
cifar10_proser_fedavg__split05__seed1__d0.1,cifar10,0.1,1028,1.0,200.0,193.0,0.965,0.12285516070657934,0.1273110473643309
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,0.5,128,1.0,200.0,9.0,0.045,0.010295991634035441,0.22879981408967648
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,0.5,256,1.0,200.0,138.0,0.69,0.18690233013230226,0.27087294222072794
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,0.5,514,1.0,200.0,199.0,0.995,0.35599345113565917,0.3577823629504112
cifar10_proser_fedavg__split05__seed1__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.4268066928703514,0.4268066928703514
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,5.0,256,1.0,200.0,50.0,0.25,0.05442646370862951,0.21770585483451804
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,5.0,514,1.0,200.0,187.0,0.935,0.27967207093979396,0.2991145143741112
cifar10_proser_fedavg__split05__seed1__d5.0,cifar10,5.0,1028,1.0,200.0,199.0,0.995,0.38396065935181567,0.3858901099013223
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,0.1,514,1.0,200.0,6.0,0.03,0.0013911406074386611,0.04637135358128871
cifar10_proser_fedavg__split05__seed2__d0.1,cifar10,0.1,1028,1.0,200.0,157.0,0.785,0.05346345082667062,0.06810630678556767
cifar10_proser_fedavg__split05__seed2__d0.5,cifar10,0.5,128,1.0,200.0,19.0,0.095,0.020753738189941088,0.21846040199937988
cifar10_proser_fedavg__split05__seed2__d0.5,cifar10,0.5,256,1.0,200.0,168.0,0.84,0.224958356846913,0.2678075676748964
cifar10_proser_fedavg__split05__seed2__d0.5,cifar10,0.5,514,1.0,200.0,200.0,1.0,0.3603070164054924,0.3603070164054924
cifar10_proser_fedavg__split05__seed2__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.44074191187690964,0.44074191187690964
cifar10_proser_fedavg__split05__seed2__d5.0,cifar10,5.0,128,1.0,200.0,31.0,0.155,0.03582556914110445,0.23113270413615777
cifar10_proser_fedavg__split05__seed2__d5.0,cifar10,5.0,256,1.0,200.0,176.0,0.88,0.2745211378143203,0.311955838425364
cifar10_proser_fedavg__split05__seed2__d5.0,cifar10,5.0,514,1.0,200.0,199.0,0.995,0.41014689118816294,0.4122079308423748
cifar10_proser_fedavg__split05__seed2__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.4720939755178539,0.4720939755178539
cifar10_proser_fedavg__split05__seed3__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed3__d0.1,cifar10,0.1,256,1.0,200.0,43.0,0.215,0.029248539802748948,0.13603972001278583
cifar10_proser_fedavg__split05__seed3__d0.1,cifar10,0.1,514,1.0,200.0,199.0,0.995,0.1654668187587661,0.16629831031031767
cifar10_proser_fedavg__split05__seed3__d0.1,cifar10,0.1,1028,1.0,200.0,200.0,1.0,0.20156500426586585,0.20156500426586585
cifar10_proser_fedavg__split05__seed3__d0.5,cifar10,0.5,128,1.0,200.0,9.0,0.045,0.008531419959477829,0.18958711021061841
cifar10_proser_fedavg__split05__seed3__d0.5,cifar10,0.5,256,1.0,200.0,160.0,0.8,0.2007938017037063,0.2509922521296329
cifar10_proser_fedavg__split05__seed3__d0.5,cifar10,0.5,514,1.0,200.0,200.0,1.0,0.34117111447979,0.34117111447979
cifar10_proser_fedavg__split05__seed3__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.4241434392768605,0.4241434392768605
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,5.0,256,1.0,200.0,71.0,0.355,0.07800462207707745,0.21973132979458437
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,5.0,514,1.0,200.0,192.0,0.96,0.2894533989740783,0.30151395726466484
cifar10_proser_fedavg__split05__seed3__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.40960999364956124,0.40960999364956124
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed4__d0.1,cifar10,0.1,1028,1.0,200.0,29.0,0.145,0.0041682201678102625,0.02874634598489836
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,0.5,128,1.0,200.0,1.0,0.005,0.0010483671756745514,0.2096734351349103
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,0.5,256,1.0,200.0,112.0,0.56,0.12644256375088797,0.22579029241229992
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,0.5,514,1.0,200.0,197.0,0.985,0.28815874348134934,0.29254694769680145
cifar10_proser_fedavg__split05__seed4__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.35052897377555325,0.35052897377555325
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,5.0,256,1.0,200.0,67.0,0.335,0.06835865720844982,0.20405569315955172
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,5.0,514,1.0,200.0,195.0,0.975,0.2792414657831151,0.2864015033672975
cifar10_proser_fedavg__split05__seed4__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.39139275971937193,0.39139275971937193
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed0__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,0.5,256,1.0,200.0,4.0,0.02,0.002098860272359774,0.1049430136179887
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,0.5,514,1.0,200.0,74.0,0.37,0.0806586594765932,0.21799637696376542
cifar10_proser_fedavg__split06__seed0__d0.5,cifar10,0.5,1028,1.0,200.0,199.0,0.995,0.3538451080024076,0.3556232241230228
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,5.0,128,1.0,200.0,2.0,0.01,0.0018284024326384815,0.18284024326384815
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,5.0,256,1.0,200.0,53.0,0.265,0.06165480121301856,0.23265962721893801
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,5.0,514,1.0,200.0,186.0,0.93,0.3304318130754536,0.3553030248123158
cifar10_proser_fedavg__split06__seed0__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.45678243708186,0.45678243708186
cifar10_proser_fedavg__split06__seed1__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed1__d0.1,cifar10,0.1,256,1.0,200.0,1.0,0.005,0.0007059098224731115,0.1411819644946223
cifar10_proser_fedavg__split06__seed1__d0.1,cifar10,0.1,514,1.0,200.0,68.0,0.34,0.06728355853688382,0.19789281922612895
cifar10_proser_fedavg__split06__seed1__d0.1,cifar10,0.1,1028,1.0,200.0,194.0,0.97,0.24061719280200833,0.24805896165155497
cifar10_proser_fedavg__split06__seed1__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed1__d0.5,cifar10,0.5,256,1.0,200.0,45.0,0.225,0.048949519472953576,0.2175534198797937
cifar10_proser_fedavg__split06__seed1__d0.5,cifar10,0.5,514,1.0,200.0,182.0,0.91,0.29158718464301114,0.32042547762968265
cifar10_proser_fedavg__split06__seed1__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.4098821087568642,0.4098821087568642
cifar10_proser_fedavg__split06__seed1__d5.0,cifar10,5.0,128,1.0,200.0,6.0,0.03,0.006647803533485701,0.22159345111619008
cifar10_proser_fedavg__split06__seed1__d5.0,cifar10,5.0,256,1.0,200.0,105.0,0.525,0.1391823565838729,0.26510925063594837
cifar10_proser_fedavg__split06__seed1__d5.0,cifar10,5.0,514,1.0,200.0,200.0,1.0,0.3868700985661447,0.3868700985661447
cifar10_proser_fedavg__split06__seed1__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.48383954422881414,0.48383954422881414
cifar10_proser_fedavg__split06__seed2__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed2__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed2__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed2__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed2__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed2__d0.5,cifar10,0.5,256,1.0,200.0,1.0,0.005,0.0007059098224731115,0.1411819644946223
cifar10_proser_fedavg__split06__seed2__d0.5,cifar10,0.5,514,1.0,200.0,120.0,0.6,0.146385640313793,0.243976067189655
cifar10_proser_fedavg__split06__seed2__d0.5,cifar10,0.5,1028,1.0,200.0,199.0,0.995,0.33657559395868075,0.3382669286016892
cifar10_proser_fedavg__split06__seed2__d5.0,cifar10,5.0,128,1.0,200.0,2.0,0.01,0.0018949787092519671,0.1894978709251967
cifar10_proser_fedavg__split06__seed2__d5.0,cifar10,5.0,256,1.0,200.0,72.0,0.36,0.09985454488220037,0.27737373578388996
cifar10_proser_fedavg__split06__seed2__d5.0,cifar10,5.0,514,1.0,200.0,198.0,0.99,0.371704889255377,0.3754594840963404
cifar10_proser_fedavg__split06__seed2__d5.0,cifar10,5.0,1028,1.0,200.0,200.0,1.0,0.4554758592428748,0.4554758592428748
cifar10_proser_fedavg__split06__seed3__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed3__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed3__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed3__d0.1,cifar10,0.1,1028,1.0,200.0,3.0,0.015,0.002942585206189609,0.1961723470793073
cifar10_proser_fedavg__split06__seed3__d0.5,cifar10,0.5,128,1.0,200.0,1.0,0.005,0.001684639412137564,0.3369278824275128
cifar10_proser_fedavg__split06__seed3__d0.5,cifar10,0.5,256,1.0,200.0,36.0,0.18,0.04488890403631185,0.24938280020173245
cifar10_proser_fedavg__split06__seed3__d0.5,cifar10,0.5,514,1.0,200.0,184.0,0.92,0.30419792954101066,0.33064992341414207
cifar10_proser_fedavg__split06__seed3__d0.5,cifar10,0.5,1028,1.0,200.0,200.0,1.0,0.4745762175452387,0.4745762175452387
cifar10_proser_fedavg__split06__seed3__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed3__d5.0,cifar10,5.0,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed3__d5.0,cifar10,5.0,514,1.0,200.0,64.0,0.32,0.07708698891976949,0.24089684037427966
cifar10_proser_fedavg__split06__seed3__d5.0,cifar10,5.0,1028,1.0,200.0,194.0,0.97,0.3124232696576349,0.3220858450078711
cifar10_proser_fedavg__split06__seed4__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed4__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed4__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed4__d0.1,cifar10,0.1,1028,1.0,200.0,16.0,0.08,0.002246481094444538,0.028081013680556717
cifar10_proser_fedavg__split06__seed4__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed4__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed4__d0.5,cifar10,0.5,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split06__seed4__d0.5,cifar10,0.5,1028,1.0,200.0,50.0,0.25,0.016735530702261442,0.06694212280904578
cifar10_proser_fedavg__split06__seed4__d5.0,cifar10,5.0,128,1.0,200.0,1.0,0.005,0.0012200925472734803,0.24401850945469608
cifar10_proser_fedavg__split06__seed4__d5.0,cifar10,5.0,256,1.0,200.0,1.0,0.005,0.00039688406996799165,0.07937681399359833
cifar10_proser_fedavg__split06__seed4__d5.0,cifar10,5.0,514,1.0,200.0,92.0,0.46,0.0935839777981472,0.20344342999597217
cifar10_proser_fedavg__split06__seed4__d5.0,cifar10,5.0,1028,1.0,200.0,193.0,0.965,0.28528690648099475,0.2956340999803055
cifar10_proser_fedavg__split07__seed0__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed0__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed0__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed0__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed0__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed0__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed0__d0.5,cifar10,0.5,514,1.0,200.0,2.0,0.01,0.0008575908833717488,0.08575908833717488
cifar10_proser_fedavg__split07__seed0__d0.5,cifar10,0.5,1028,1.0,200.0,84.0,0.42,0.049958765502287915,0.11894944167211408
cifar10_proser_fedavg__split07__seed0__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed0__d5.0,cifar10,5.0,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed0__d5.0,cifar10,5.0,514,1.0,200.0,7.0,0.035,0.003342572742756814,0.09550207836448041
cifar10_proser_fedavg__split07__seed0__d5.0,cifar10,5.0,1028,1.0,200.0,114.0,0.57,0.055213186268296736,0.09686523906718725
cifar10_proser_fedavg__split07__seed1__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed1__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed1__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed1__d0.1,cifar10,0.1,1028,1.0,200.0,19.0,0.095,0.005750332060224719,0.0605298111602602
cifar10_proser_fedavg__split07__seed1__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed1__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed1__d0.5,cifar10,0.5,514,1.0,200.0,2.0,0.01,0.0005522945962868988,0.055229459628689886
cifar10_proser_fedavg__split07__seed1__d0.5,cifar10,0.5,1028,1.0,200.0,86.0,0.43,0.04440313641424758,0.10326310794011066
cifar10_proser_fedavg__split07__seed1__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed1__d5.0,cifar10,5.0,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed1__d5.0,cifar10,5.0,514,1.0,200.0,3.0,0.015,0.002470278971488909,0.16468526476592726
cifar10_proser_fedavg__split07__seed1__d5.0,cifar10,5.0,1028,1.0,200.0,64.0,0.32,0.059398686520650494,0.1856208953770328
cifar10_proser_fedavg__split07__seed2__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed2__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed2__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed2__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed2__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed2__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed2__d0.5,cifar10,0.5,514,1.0,200.0,15.0,0.075,0.011351115446084805,0.1513482059477974
cifar10_proser_fedavg__split07__seed2__d0.5,cifar10,0.5,1028,1.0,200.0,135.0,0.675,0.12504624940261594,0.18525370281869027
cifar10_proser_fedavg__split07__seed2__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed2__d5.0,cifar10,5.0,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed2__d5.0,cifar10,5.0,514,1.0,200.0,2.0,0.01,0.0023932325459149932,0.23932325459149933
cifar10_proser_fedavg__split07__seed2__d5.0,cifar10,5.0,1028,1.0,200.0,95.0,0.475,0.08555288979990296,0.18011134694716416
cifar10_proser_fedavg__split07__seed3__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed3__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed3__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed3__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed3__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed3__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed3__d0.5,cifar10,0.5,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed3__d0.5,cifar10,0.5,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed3__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed3__d5.0,cifar10,5.0,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed3__d5.0,cifar10,5.0,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed3__d5.0,cifar10,5.0,1028,1.0,200.0,9.0,0.045,0.001494986441081222,0.03322192091291604
cifar10_proser_fedavg__split07__seed4__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed4__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed4__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed4__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed4__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed4__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed4__d0.5,cifar10,0.5,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed4__d0.5,cifar10,0.5,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed4__d5.0,cifar10,5.0,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed4__d5.0,cifar10,5.0,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed4__d5.0,cifar10,5.0,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split07__seed4__d5.0,cifar10,5.0,1028,1.0,200.0,18.0,0.09,0.0036050392329125586,0.0400559914768062
cifar10_proser_fedavg__split08__seed0__d0.1,cifar10,0.1,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed0__d0.1,cifar10,0.1,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed0__d0.1,cifar10,0.1,514,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed0__d0.1,cifar10,0.1,1028,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed0__d0.5,cifar10,0.5,128,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed0__d0.5,cifar10,0.5,256,1.0,200.0,0.0,0.0,0.0,
cifar10_proser_fedavg__split08__seed0__d0.5,cifar10,0.5,514,1.0,200.0,1.0,0.005,0.00015752023768923466,0.031504047537846934
cifar10_proser_fedavg__split08__seed0__d0.5,cifar10,0.5,1028,1.0,200.0,105.0,0.525,0.028126672733791196,0.05357461473103084
