semantic_id,dataset,condition,alpha,J,traffic_counts,simplex_certified,simplex_risk_bound,simplex_coverage_lcb,bounded_certified,bounded_risk_bound,bounded_coverage_lcb,gain
officehome_convnext_full__split06__seed2,officehome,full,0.25,4,237|281|232|250,1,0.23875325352718726,0.14207224236463586,1,0.24774657667855082,0.29664394169261876,0
officehome_convnext_full__split06__seed2,officehome,full,0.3,4,237|281|232|250,1,0.2651542337758852,0.1761481838561737,1,0.29507642605408907,0.3578433885259608,0
officehome_convnext_full__split06__seed3,officehome,full,0.05,4,250|269|264|217,0,,0.0,0,,0.0,0
officehome_convnext_full__split06__seed3,officehome,full,0.1,4,250|269|264|217,0,,0.0,0,,0.0,0
officehome_convnext_full__split06__seed3,officehome,full,0.15,4,250|269|264|217,0,,0.0,0,,0.0,0
officehome_convnext_full__split06__seed3,officehome,full,0.2,4,250|269|264|217,0,,0.0,1,0.18925463588774255,0.2526573550353633,1
officehome_convnext_full__split06__seed3,officehome,full,0.25,4,250|269|264|217,1,0.2486950824220847,0.22829199612402437,1,0.24537540740989333,0.3039747766074451,0
officehome_convnext_full__split06__seed3,officehome,full,0.3,4,250|269|264|217,1,0.27309229114748074,0.2406115438828712,1,0.2667114439604128,0.3305686322339223,0
officehome_convnext_full__split06__seed4,officehome,full,0.05,4,248|267|252|233,0,,0.0,0,,0.0,0
officehome_convnext_full__split06__seed4,officehome,full,0.1,4,248|267|252|233,0,,0.0,0,,0.0,0
officehome_convnext_full__split06__seed4,officehome,full,0.15,4,248|267|252|233,0,,0.0,1,0.1495028893839948,0.1922122701480985,1
officehome_convnext_full__split06__seed4,officehome,full,0.2,4,248|267|252|233,1,0.16300333895981386,0.10869314463638118,1,0.17410069542931725,0.25303540748349823,0
officehome_convnext_full__split06__seed4,officehome,full,0.25,4,248|267|252|233,1,0.23873603678188998,0.22302879903744893,1,0.23971833165377818,0.32450406848279323,0
officehome_convnext_full__split06__seed4,officehome,full,0.3,4,248|267|252|233,1,0.2723012564256014,0.254755166574533,1,0.2930710109673189,0.38166332427630606,0
officehome_convnext_full__split07__seed0,officehome,full,0.05,4,259|260|256|225,0,,0.0,0,,0.0,0
officehome_convnext_full__split07__seed0,officehome,full,0.1,4,259|260|256|225,0,,0.0,0,,0.0,0
officehome_convnext_full__split07__seed0,officehome,full,0.15,4,259|260|256|225,1,0.1358549106369444,0.12771770943193664,1,0.13312701493882473,0.21942048854585156,0
officehome_convnext_full__split07__seed0,officehome,full,0.2,4,259|260|256|225,1,0.18988843256957685,0.177569176764481,1,0.18826553695997472,0.273168867666701,0
officehome_convnext_full__split07__seed0,officehome,full,0.25,4,259|260|256|225,1,0.20537745979883798,0.22860527079597193,1,0.24769385675634217,0.34940260322777694,0
officehome_convnext_full__split07__seed0,officehome,full,0.3,4,259|260|256|225,1,0.2636287485483237,0.26372357658037815,1,0.282161102785759,0.3909862852014626,0
officehome_convnext_full__split07__seed1,officehome,full,0.05,4,244|246|253|257,0,,0.0,0,,0.0,0
officehome_convnext_full__split07__seed1,officehome,full,0.1,4,244|246|253|257,0,,0.0,0,,0.0,0
officehome_convnext_full__split07__seed1,officehome,full,0.15,4,244|246|253|257,1,0.1414778839838923,0.09022314268920588,1,0.11963255154235874,0.14724914380323342,0
officehome_convnext_full__split07__seed1,officehome,full,0.2,4,244|246|253|257,1,0.19305425313740351,0.1597268523798752,1,0.1826111154388495,0.27734642927471015,0
officehome_convnext_full__split07__seed1,officehome,full,0.25,4,244|246|253|257,1,0.2471149753618421,0.20872736668985714,1,0.24801880877011528,0.3367024275216245,0
officehome_convnext_full__split07__seed1,officehome,full,0.3,4,244|246|253|257,1,0.29993586865740607,0.2788943412233296,1,0.2982678219886447,0.3938155983281559,0
officehome_convnext_full__split07__seed2,officehome,full,0.05,4,229|271|255|245,0,,0.0,0,,0.0,0
officehome_convnext_full__split07__seed2,officehome,full,0.1,4,229|271|255|245,0,,0.0,0,,0.0,0
officehome_convnext_full__split07__seed2,officehome,full,0.15,4,229|271|255|245,0,,0.0,1,0.14925956731198323,0.186985546845979,1
officehome_convnext_full__split07__seed2,officehome,full,0.2,4,229|271|255|245,0,,0.0,1,0.19442680131746298,0.27643135399793173,1
officehome_convnext_full__split07__seed2,officehome,full,0.25,4,229|271|255|245,1,0.2460967912198995,0.22030517948431866,1,0.2345999442125049,0.33084312460182885,0
officehome_convnext_full__split07__seed2,officehome,full,0.3,4,229|271|255|245,1,0.29860529221878807,0.26540578334060466,1,0.27467992921893275,0.36818777743874337,0
officehome_convnext_full__split07__seed3,officehome,full,0.05,4,250|248|275|227,0,,0.0,0,,0.0,0
officehome_convnext_full__split07__seed3,officehome,full,0.1,4,250|248|275|227,1,0.09484400541085453,0.06747474791547182,1,0.08468749953016559,0.12352157838458744,0
officehome_convnext_full__split07__seed3,officehome,full,0.15,4,250|248|275|227,1,0.13551805213346677,0.08257098251294684,1,0.10335542774790557,0.15270510080207098,0
officehome_convnext_full__split07__seed3,officehome,full,0.2,4,250|248|275|227,1,0.19733746637016641,0.12139176492320679,1,0.18705959527710603,0.23808171758580038,0
officehome_convnext_full__split07__seed3,officehome,full,0.25,4,250|248|275|227,1,0.21759467251354062,0.1759408516598369,1,0.2367275009383681,0.3133533537129115,0
officehome_convnext_full__split07__seed3,officehome,full,0.3,4,250|248|275|227,1,0.23818209461378348,0.192277578996074,1,0.29023651779484305,0.35748733124361715,0
officehome_convnext_full__split07__seed4,officehome,full,0.05,4,276|239|251|234,0,,0.0,0,,0.0,0
officehome_convnext_full__split07__seed4,officehome,full,0.1,4,276|239|251|234,0,,0.0,1,0.09879544604902184,0.11839225852226187,1
officehome_convnext_full__split07__seed4,officehome,full,0.15,4,276|239|251|234,1,0.14707531551568676,0.10414665902418153,1,0.1471501058646818,0.233317851349229,0
officehome_convnext_full__split07__seed4,officehome,full,0.2,4,276|239|251|234,1,0.19914119820801024,0.15649978153877192,1,0.19184350462452993,0.2886124235460652,0
officehome_convnext_full__split07__seed4,officehome,full,0.25,4,276|239|251|234,1,0.24657800297969487,0.21037824531612326,1,0.22755139687023512,0.3245366483976196,0
officehome_convnext_full__split07__seed4,officehome,full,0.3,4,276|239|251|234,1,0.27515175492692556,0.23193215786474855,1,0.250233527368269,0.34556573344652125,0
officehome_convnext_full__split08__seed0,officehome,full,0.05,4,261|251|250|238,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed0,officehome,full,0.1,4,261|251|250|238,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed0,officehome,full,0.15,4,261|251|250|238,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed0,officehome,full,0.2,4,261|251|250|238,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed0,officehome,full,0.25,4,261|251|250|238,0,,0.0,1,0.23992306686828915,0.24556455141401395,1
officehome_convnext_full__split08__seed0,officehome,full,0.3,4,261|251|250|238,1,0.2892408091209455,0.2340196844750259,1,0.2846603160032086,0.3470067355291758,0
officehome_convnext_full__split08__seed1,officehome,full,0.05,4,253|260|261|226,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed1,officehome,full,0.1,4,253|260|261|226,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed1,officehome,full,0.15,4,253|260|261|226,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed1,officehome,full,0.2,4,253|260|261|226,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed1,officehome,full,0.25,4,253|260|261|226,0,,0.0,1,0.2405116393715954,0.22797424130745528,1
officehome_convnext_full__split08__seed1,officehome,full,0.3,4,253|260|261|226,1,0.2861875806626427,0.21469584481104081,1,0.24827637677863948,0.2559876849249132,0
officehome_convnext_full__split08__seed2,officehome,full,0.05,4,258|234|236|272,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed2,officehome,full,0.1,4,258|234|236|272,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed2,officehome,full,0.15,4,258|234|236|272,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed2,officehome,full,0.2,4,258|234|236|272,0,,0.0,1,0.19631665539261928,0.1870984657825333,1
officehome_convnext_full__split08__seed2,officehome,full,0.25,4,258|234|236|272,1,0.24666289967168656,0.1868467753000783,1,0.22967920636322592,0.24131438165292218,0
officehome_convnext_full__split08__seed2,officehome,full,0.3,4,258|234|236|272,1,0.2758286906641275,0.2094500507885782,1,0.28954369301963795,0.3288853439050742,0
officehome_convnext_full__split08__seed3,officehome,full,0.05,4,261|249|265|225,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed3,officehome,full,0.1,4,261|249|265|225,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed3,officehome,full,0.15,4,261|249|265|225,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed3,officehome,full,0.2,4,261|249|265|225,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed3,officehome,full,0.25,4,261|249|265|225,0,,0.0,1,0.2444931104301506,0.17568506458506455,1
officehome_convnext_full__split08__seed3,officehome,full,0.3,4,261|249|265|225,1,0.2950049166823579,0.24284777938911178,1,0.2988502644008979,0.35419141298183054,0
officehome_convnext_full__split08__seed4,officehome,full,0.05,4,259|252|227|262,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed4,officehome,full,0.1,4,259|252|227|262,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed4,officehome,full,0.15,4,259|252|227|262,0,,0.0,0,,0.0,0
officehome_convnext_full__split08__seed4,officehome,full,0.2,4,259|252|227|262,1,0.18532311573853164,0.16440097084372313,1,0.1854957197835314,0.2061231446473869,0
officehome_convnext_full__split08__seed4,officehome,full,0.25,4,259|252|227|262,1,0.24862032322845798,0.23754766996912657,1,0.24539372812153734,0.31471610876274825,0
officehome_convnext_full__split08__seed4,officehome,full,0.3,4,259|252|227|262,1,0.2927886217997238,0.2748450093261207,1,0.2789543285559902,0.3549085005394492,0
officehome_convnext_full__split09__seed0,officehome,full,0.05,4,238|267|254|241,0,,0.0,0,,0.0,0
officehome_convnext_full__split09__seed0,officehome,full,0.1,4,238|267|254|241,0,,0.0,0,,0.0,0
officehome_convnext_full__split09__seed0,officehome,full,0.15,4,238|267|254|241,0,,0.0,1,0.1420629440740918,0.21627981810334757,1
officehome_convnext_full__split09__seed0,officehome,full,0.2,4,238|267|254|241,1,0.1921801128783125,0.1298021202367421,1,0.18325570235935879,0.28152325377055215,0
officehome_convnext_full__split09__seed0,officehome,full,0.25,4,238|267|254|241,1,0.22465106805093066,0.20303322277264232,1,0.24401998436346112,0.3274045461658778,0
officehome_convnext_full__split09__seed0,officehome,full,0.3,4,238|267|254|241,1,0.29712791304205793,0.2431957207977505,1,0.272066154480784,0.3638013576956403,0
officehome_convnext_full__split09__seed1,officehome,full,0.05,4,245|242|266|247,0,,0.0,0,,0.0,0
officehome_convnext_full__split09__seed1,officehome,full,0.1,4,245|242|266|247,0,,0.0,0,,0.0,0
officehome_convnext_full__split09__seed1,officehome,full,0.15,4,245|242|266|247,0,,0.0,1,0.14056229529988506,0.20278304555509408,1
officehome_convnext_full__split09__seed1,officehome,full,0.2,4,245|242|266|247,1,0.19677875420769264,0.19763082332869766,1,0.1807446623666163,0.26741015080811426,0
officehome_convnext_full__split09__seed1,officehome,full,0.25,4,245|242|266|247,1,0.22590075503313864,0.22776744459756132,1,0.2380602691235888,0.3317197707617036,0
officehome_convnext_full__split09__seed1,officehome,full,0.3,4,245|242|266|247,1,0.24381637264265746,0.24482941983174986,1,0.28833554611470225,0.3720989556593269,0
officehome_convnext_full__split09__seed2,officehome,full,0.05,4,254|248|247|251,0,,0.0,0,,0.0,0
officehome_convnext_full__split09__seed2,officehome,full,0.1,4,254|248|247|251,0,,0.0,0,,0.0,0
officehome_convnext_full__split09__seed2,officehome,full,0.15,4,254|248|247|251,0,,0.0,1,0.14122002154562754,0.22431916239227107,1
officehome_convnext_full__split09__seed2,officehome,full,0.2,4,254|248|247|251,1,0.1905207548931832,0.18404762618846243,1,0.19642507187078403,0.3000646644031158,0
officehome_convnext_full__split09__seed2,officehome,full,0.25,4,254|248|247|251,1,0.2139048302512843,0.22042156123338777,1,0.24779815895102303,0.3458992809909684,0
officehome_convnext_full__split09__seed2,officehome,full,0.3,4,254|248|247|251,1,0.24643752131638968,0.24671556299342842,1,0.2818154193278364,0.3750988585389664,0
officehome_convnext_full__split09__seed3,officehome,full,0.05,4,288|237|232|243,0,,0.0,0,,0.0,0
officehome_convnext_full__split09__seed3,officehome,full,0.1,4,288|237|232|243,0,,0.0,0,,0.0,0
officehome_convnext_full__split09__seed3,officehome,full,0.15,4,288|237|232|243,0,,0.0,1,0.14451645485060965,0.20719280483380698,1
officehome_convnext_full__split09__seed3,officehome,full,0.2,4,288|237|232|243,1,0.18894758452172092,0.1398469232895785,1,0.19124821769098976,0.28268852891227625,0
officehome_convnext_full__split09__seed3,officehome,full,0.25,4,288|237|232|243,1,0.22809845367766657,0.20130096174967824,1,0.24326766324092197,0.3245115054140156,0
officehome_convnext_full__split09__seed3,officehome,full,0.3,4,288|237|232|243,1,0.24069739057428635,0.22915892485952322,1,0.26870895991480964,0.35003160567518105,0
officehome_convnext_full__split09__seed4,officehome,full,0.05,4,252|246|249|253,0,,0.0,0,,0.0,0
officehome_convnext_full__split09__seed4,officehome,full,0.1,4,252|246|249|253,0,,0.0,0,,0.0,0
officehome_convnext_full__split09__seed4,officehome,full,0.15,4,252|246|249|253,0,,0.0,1,0.1370259084923684,0.21164657361116057,1
officehome_convnext_full__split09__seed4,officehome,full,0.2,4,252|246|249|253,1,0.18345199779816138,0.2079605794915899,1,0.1746888009662525,0.25831330695611254,0
officehome_convnext_full__split09__seed4,officehome,full,0.25,4,252|246|249|253,1,0.2428399336233649,0.25376768999590205,1,0.23820276666206758,0.33228869508757297,0
officehome_convnext_full__split09__seed4,officehome,full,0.3,4,252|246|249|253,1,0.2921107020186867,0.31074692741608556,1,0.28451585019246084,0.37242482735608123,0
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,0.05,5,200|202|203|201|194,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,0.1,5,200|202|203|201|194,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,0.15,5,200|202|203|201|194,0,,0.0,1,0.13938433188131172,0.18483703101262,1
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,0.2,5,200|202|203|201|194,1,0.1943720909877345,0.3458953402330114,1,0.1854915499525659,0.3620077792029126,0
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,0.25,5,200|202|203|201|194,1,0.22586657577237917,0.37185394539633304,1,0.20055112449068968,0.3837240326321091,0
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,0.3,5,200|202|203|201|194,1,0.297420921128178,0.5713110372192561,1,0.293764692800921,0.5747304012273429,0
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,0.05,5,202|208|196|228|166,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,0.1,5,202|208|196|228|166,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,0.15,5,202|208|196|228|166,0,,0.0,1,0.13202839047362197,0.3726655458232127,1
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,0.2,5,202|208|196|228|166,1,0.1898992740715264,0.398003180642516,1,0.19586211922394972,0.5005026140495319,0
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,0.25,5,202|208|196|228|166,1,0.22618326904703126,0.5315567450384309,1,0.2115438997414847,0.5466092343304132,0
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,0.3,5,202|208|196|228|166,1,0.2619223646242054,0.5738100203733465,1,0.2878255963580009,0.6827282219033788,0
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,0.05,5,218|197|193|208|184,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,0.1,5,218|197|193|208|184,0,,0.0,1,0.08815162232560073,0.36127860771103415,1
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,0.15,5,218|197|193|208|184,1,0.12352285506080649,0.4581283980723142,1,0.11668999959478396,0.47639509963497306,0
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,0.2,5,218|197|193|208|184,1,0.1778395258203803,0.5290861373723033,1,0.1914986125386814,0.5957915595649476,0
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,0.25,5,218|197|193|208|184,1,0.24136463273158143,0.6343240034785997,1,0.21457762062853272,0.6407644143230261,0
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,0.3,5,218|197|193|208|184,1,0.29165869003111067,0.6727133700617856,1,0.2435866422783693,0.6831463702985859,0
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,0.05,5,193|208|189|203|207,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,0.1,5,193|208|189|203|207,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,0.15,5,193|208|189|203|207,0,,0.0,1,0.12275843879980441,0.22069791758945384,1
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,0.2,5,193|208|189|203|207,1,0.19052462370242834,0.23955688380876308,1,0.1883148630486373,0.3616053300125379,0
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,0.25,5,193|208|189|203|207,1,0.2319335633105958,0.31314086463170937,1,0.24173697423075677,0.4943905180466831,0
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,0.3,5,193|208|189|203|207,1,0.2612978656563134,0.4339630436857866,1,0.26200921578563535,0.571035795028069,0
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,0.05,5,187|213|193|209|198,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,0.1,5,187|213|193|209|198,0,,0.0,1,0.09796835582838345,0.33264104444799086,1
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,0.15,5,187|213|193|209|198,1,0.11371164800194881,0.3435450759692154,1,0.14876984991402586,0.4157933126542769,0
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,0.2,5,187|213|193|209|198,1,0.19454514663161027,0.42193795961846997,1,0.18993754587626357,0.5165224631415007,0
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,0.25,5,187|213|193|209|198,1,0.24858340638033372,0.5688137742373593,1,0.21746590809929975,0.5803417044127251,0
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,0.3,5,187|213|193|209|198,1,0.2962351310343222,0.6140343491961032,1,0.2542270880316444,0.6326372850816796,0
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,0.05,5,199|207|202|187|205,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,0.1,5,199|207|202|187|205,1,0.09257735156993221,0.20351559818701492,1,0.08419248534314851,0.23222090330957623,0
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,0.15,5,199|207|202|187|205,1,0.1342878894070523,0.25777488159907597,1,0.13670365709696852,0.31447940845488576,0
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,0.2,5,199|207|202|187|205,1,0.19753409202438516,0.355312504879042,1,0.19823125097407476,0.4674356629451621,0
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,0.25,5,199|207|202|187|205,1,0.23613257726539424,0.5216840157919288,1,0.22278190642412377,0.5405235928233224,0
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,0.3,5,199|207|202|187|205,1,0.28367445305148853,0.6140343491961032,1,0.25089066842171637,0.6272629068356826,0
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,pathmnist,d0.5,0.05,5,189|220|199|208|184,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,pathmnist,d0.5,0.1,5,189|220|199|208|184,0,,0.0,1,0.09121427597742571,0.3841037407528595,1
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,pathmnist,d0.5,0.15,5,189|220|199|208|184,1,0.13143580252999892,0.46055339183133687,1,0.11430419259489824,0.4788253333277438,0
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,pathmnist,d0.5,0.2,5,189|220|199|208|184,1,0.19411454438742662,0.5464146803369061,1,0.1733481045825519,0.5698686946320592,0
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,pathmnist,d0.5,0.25,5,189|220|199|208|184,1,0.2431768677460951,0.5988961880005428,1,0.21655355291488723,0.6202404949450934,0
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,pathmnist,d0.5,0.3,5,189|220|199|208|184,1,0.2781332640715774,0.6470687184926928,1,0.254978402761479,0.662771146239942,0
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,pathmnist,d5,0.05,5,197|204|208|204|187,0,,0.0,1,0.042972592584967995,0.29125298582145226,1
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,pathmnist,d5,0.1,5,197|204|208|204|187,1,0.09775282083697916,0.33884941084827264,1,0.08758974178777468,0.3575891390135877,0
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,pathmnist,d5,0.15,5,197|204|208|204|187,1,0.14680270588134275,0.3765942879434907,1,0.11219437793000134,0.40864301465361236,0
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,pathmnist,d5,0.2,5,197|204|208|204|187,1,0.16017159868947914,0.4678376257871641,1,0.1943220552159668,0.5661091431120111,0
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,pathmnist,d5,0.25,5,197|204|208|204|187,1,0.24422349158820342,0.6292400147749011,1,0.2282142353910379,0.6294876402487989,0
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,pathmnist,d5,0.3,5,197|204|208|204|187,1,0.2897853480651122,0.6959824524902999,1,0.26396215171599396,0.6990098040577506,0
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,pathmnist,d0.5,0.05,5,217|180|185|225|193,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,pathmnist,d0.5,0.1,5,217|180|185|225|193,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,pathmnist,d0.5,0.15,5,217|180|185|225|193,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,pathmnist,d0.5,0.2,5,217|180|185|225|193,1,0.19497736935737708,0.19459387410219353,1,0.18214510749881374,0.4318632952647235,0
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,pathmnist,d0.5,0.25,5,217|180|185|225|193,1,0.23091406178637425,0.5290861373723033,1,0.22116305607618195,0.5526532265970061,0
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,pathmnist,d0.5,0.3,5,217|180|185|225|193,1,0.26072104226968074,0.5888404713987292,1,0.24763864039171635,0.6103624039239116,0
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,pathmnist,d5,0.05,5,185|213|185|202|215,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,pathmnist,d5,0.1,5,185|213|185|202|215,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,pathmnist,d5,0.15,5,185|213|185|202|215,1,0.1324065212253568,0.2738160639977254,1,0.11363368739955948,0.28676658815536427,0
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,pathmnist,d5,0.2,5,185|213|185|202|215,1,0.18091230396599486,0.36003069381448993,1,0.18268596583533522,0.48644679126949064,0
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,pathmnist,d5,0.25,5,185|213|185|202|215,1,0.23082732216899973,0.5118369970259395,1,0.2063081523777941,0.526888231350881,0
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,pathmnist,d5,0.3,5,185|213|185|202|215,1,0.2970761950328485,0.6292400147749011,1,0.28851416086491377,0.6615830659969882,0
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,pathmnist,d0.5,0.05,5,201|205|190|199|205,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,pathmnist,d0.5,0.1,5,201|205|190|199|205,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,pathmnist,d0.5,0.15,5,201|205|190|199|205,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,pathmnist,d0.5,0.2,5,201|205|190|199|205,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,pathmnist,d0.5,0.25,5,201|205|190|199|205,0,,0.0,1,0.24364680046581771,0.2966920763311812,1
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,pathmnist,d0.5,0.3,5,201|205|190|199|205,0,,0.0,1,0.2695053619562586,0.3533834846430166,1
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,pathmnist,d5,0.05,5,214|185|209|193|199,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,pathmnist,d5,0.1,5,214|185|209|193|199,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,pathmnist,d5,0.15,5,214|185|209|193|199,0,,0.0,1,0.1435019252056829,0.46163013151197363,1
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,pathmnist,d5,0.2,5,214|185|209|193|199,1,0.1933670425223782,0.5118150096820842,1,0.19461981941184925,0.6401925317392794,0
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,pathmnist,d5,0.25,5,214|185|209|193|199,1,0.1994013982669589,0.5987459298477247,1,0.23483395576419575,0.6928273333822429,0
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,pathmnist,d5,0.3,5,214|185|209|193|199,1,0.2469487684083961,0.6430347793657288,1,0.26698000888434925,0.7262631098338831,0
resnext29_8x64d__pathmnist_split_01__seed1__d0.5,pathmnist,d0.5,0.05,5,200|191|192|205|212,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_01__seed1__d0.5,pathmnist,d0.5,0.1,5,200|191|192|205|212,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_01__seed1__d0.5,pathmnist,d0.5,0.15,5,200|191|192|205|212,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_01__seed1__d0.5,pathmnist,d0.5,0.2,5,200|191|192|205|212,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_01__seed1__d0.5,pathmnist,d0.5,0.25,5,200|191|192|205|212,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_01__seed1__d0.5,pathmnist,d0.5,0.3,5,200|191|192|205|212,0,,0.0,1,0.2988007151096287,0.5381183244286923,1
resnext29_8x64d__pathmnist_split_01__seed1__d5.0,pathmnist,d5,0.05,5,213|204|200|182|201,0,,0.0,0,,0.0,0
resnext29_8x64d__pathmnist_split_01__seed1__d5.0,pathmnist,d5,0.1,5,213|204|200|182|201,0,,0.0,0,,0.0,0
