semantic_id,dataset,condition,d,arm,alpha,J,M,delta_r,delta_c,legacy_eps_c,theorem_eps_c,holm_min_iut_pvalue,holm_n_risk_rejected,legacy_n_certified_candidates,theorem_n_certified_candidates,coverage_allocation_change,legacy_certified,legacy_selected_index,legacy_selected_score,legacy_selected_gamma,legacy_coverage_lcb,legacy_selected_iut_pvalue,theorem_certified,theorem_selected_index,theorem_selected_score,theorem_selected_gamma,theorem_coverage_lcb,theorem_selected_iut_pvalue,archive_convention_holm_reported_pvalue,selection_changed,certification_transition,archive_available,archive_holm_match,archive_simultaneous_match,archive_match_all
officehome_convnext_full__split01__seed1,officehome,full,,convnext_full_ft,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.1928310996821517,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.1928310996821517,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed1,officehome,full,,convnext_full_ft,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.018720623170584025,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.018720623170584025,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed1,officehome,full,,convnext_full_ft,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0033487661544630643,3,3,3,delta_c/(M J) -> delta_c/M,1,5.0,energy,0.5,0.11278705511888712,0.004594364733285436,1,5.0,energy,0.5,0.11845419462412146,0.004594364733285436,0.004594364733285436,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed1,officehome,full,,convnext_full_ft,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,4.729089864051555e-05,6,6,6,delta_c/(M J) -> delta_c/M,1,1.0,msp,0.5,0.1759013094403966,0.003776590675897879,1,1.0,msp,0.5,0.18279498564516672,0.003776590675897879,0.003776590675897879,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed1,officehome,full,,convnext_full_ft,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,8.472813552224047e-07,6,6,6,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.20019046103888669,4.045975569871902e-05,1,9.0,margin,0.5,0.20745696759821725,4.045975569871902e-05,4.045975569871902e-05,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed2,officehome,full,,convnext_full_ft,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.34056162628811515,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.34056162628811515,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed2,officehome,full,,convnext_full_ft,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.058068873414509906,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.058068873414509906,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed2,officehome,full,,convnext_full_ft,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0018804717318853393,1,1,1,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.060413347263340474,0.0018804717318853393,1,8.0,margin,0.3,0.06460965224536194,0.0018804717318853393,0.0018804717318853393,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed2,officehome,full,,convnext_full_ft,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,3.21903190411976e-05,4,4,4,delta_c/(M J) -> delta_c/M,1,5.0,energy,0.5,0.12362839338337331,0.003155801180365346,1,5.0,energy,0.5,0.12953867902263244,0.003155801180365346,0.003155801180365346,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed2,officehome,full,,convnext_full_ft,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,2.691199825064048e-07,7,7,7,delta_c/(M J) -> delta_c/M,1,6.0,energy,0.7,0.22311189686683375,0.0074336401884033025,1,6.0,energy,0.7,0.23069102510265727,0.0074336401884033025,0.0074336401884033025,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed2,officehome,full,,convnext_full_ft,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,2.0575441722757725e-09,9,9,9,delta_c/(M J) -> delta_c/M,1,2.0,msp,0.7,0.27127852416304127,0.0059977335786618995,1,2.0,msp,0.7,0.2794086368678088,0.0059977335786618995,0.0059977335786618995,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed3,officehome,full,,convnext_full_ft,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.3421726251114271,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.3421726251114271,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed3,officehome,full,,convnext_full_ft,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0347047525374176,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.0347047525374176,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed3,officehome,full,,convnext_full_ft,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0019901424450124282,2,2,2,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.06766352428431557,0.003230083855395847,1,8.0,margin,0.3,0.07210207583706671,0.003230083855395847,0.003230083855395847,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed3,officehome,full,,convnext_full_ft,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.00011440423980763281,3,3,3,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.1051063727953549,0.00012134613133010269,1,8.0,margin,0.3,0.11059102249940703,0.00012134613133010269,0.00012134613133010269,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed3,officehome,full,,convnext_full_ft,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,1.994275939353483e-06,6,6,6,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.18234949256661956,0.0021581815410607,1,9.0,margin,0.5,0.18934665261752365,0.0021581815410607,0.0021581815410607,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed3,officehome,full,,convnext_full_ft,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,6.978991302280313e-09,7,7,7,delta_c/(M J) -> delta_c/M,1,10.0,margin,0.7,0.27463195455582234,0.00754745698378466,1,10.0,margin,0.7,0.2827956179018046,0.00754745698378466,0.00754745698378466,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed4,officehome,full,,convnext_full_ft,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.7151420688417907,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.7151420688417907,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed4,officehome,full,,convnext_full_ft,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.1928310996821517,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.1928310996821517,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed4,officehome,full,,convnext_full_ft,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.01249605704186153,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.01249605704186153,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed4,officehome,full,,convnext_full_ft,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0010980969387773625,4,4,4,delta_c/(M J) -> delta_c/M,1,5.0,energy,0.5,0.111246554156268,0.005255120977834604,1,5.0,energy,0.5,0.11687780471657631,0.005255120977834604,0.005255120977834604,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed4,officehome,full,,convnext_full_ft,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,2.4856732622349195e-06,6,6,6,delta_c/(M J) -> delta_c/M,1,5.0,energy,0.5,0.14558816737919328,8.776887223341965e-05,1,5.0,energy,0.5,0.1519459971407748,8.776887223341965e-05,8.776887223341965e-05,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split01__seed4,officehome,full,,convnext_full_ft,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,1.8011199040856332e-08,7,7,7,delta_c/(M J) -> delta_c/M,1,6.0,energy,0.7,0.2562369916041555,0.007001312209957877,1,6.0,energy,0.7,0.2642092390280448,0.007001312209957877,0.007001312209957877,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed0,officehome,full,,convnext_full_ft,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.09580609366153427,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.09580609366153427,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed0,officehome,full,,convnext_full_ft,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.013689573946299723,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.013689573946299723,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed0,officehome,full,,convnext_full_ft,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.006654743939776303,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.006654743939776303,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed0,officehome,full,,convnext_full_ft,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0002371822409357796,5,5,5,delta_c/(M J) -> delta_c/M,1,1.0,msp,0.5,0.1965960891246682,0.004439822018866543,1,1.0,msp,0.5,0.2039795857797134,0.004439822018866543,0.004439822018866543,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed0,officehome,full,,convnext_full_ft,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,3.1749582102250547e-07,6,6,6,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.23955223509452472,0.0015103886339737586,1,9.0,margin,0.5,0.24751810901606155,0.0015103886339737586,0.0015103886339737586,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed0,officehome,full,,convnext_full_ft,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,5.3866003148942196e-09,9,9,9,delta_c/(M J) -> delta_c/M,1,10.0,margin,0.7,0.3115887389334199,0.009934446685308351,1,10.0,margin,0.7,0.3202862891743241,0.009934446685308351,0.009934446685308351,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed1,officehome,full,,convnext_full_ft,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.08099471081759299,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.08099471081759299,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed1,officehome,full,,convnext_full_ft,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0032313607906937084,1,1,1,delta_c/(M J) -> delta_c/M,1,4.0,energy,0.3,0.07408196444455646,0.0032313607906937084,1,4.0,energy,0.3,0.07882858959870151,0.0032313607906937084,0.0032313607906937084,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed1,officehome,full,,convnext_full_ft,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.00034978866939591323,3,3,3,delta_c/(M J) -> delta_c/M,1,0.0,msp,0.3,0.12489423970930497,0.0011388588619975736,1,0.0,msp,0.3,0.13096982081576639,0.0011388588619975736,0.0011388588619975736,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed1,officehome,full,,convnext_full_ft,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,6.61068949033689e-05,6,6,6,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.1965960891246682,0.004439822018866543,1,9.0,margin,0.5,0.2039795857797134,0.004439822018866543,0.004439822018866543,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed1,officehome,full,,convnext_full_ft,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,2.49359758487403e-06,5,5,5,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.2222735642479197,0.0003372123655489458,1,9.0,margin,0.5,0.2300200089052246,0.0003372123655489458,0.0003372123655489458,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed1,officehome,full,,convnext_full_ft,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,1.5179689638919938e-09,9,9,9,delta_c/(M J) -> delta_c/M,1,10.0,margin,0.7,0.32406457772108355,0.0015960279092473027,1,10.0,margin,0.7,0.33286213751367877,0.0015960279092473027,0.0015960279092473027,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed2,officehome,full,,convnext_full_ft,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.12208654873684822,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.12208654873684822,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed2,officehome,full,,convnext_full_ft,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.000626578748217796,3,3,3,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.09122443565496997,0.004792142233231819,1,8.0,margin,0.3,0.09647296384026412,0.004792142233231819,0.004792142233231819,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed2,officehome,full,,convnext_full_ft,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0002079754733315585,5,5,5,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.1595190873222581,0.0033200949750091255,1,9.0,margin,0.5,0.16628838075835334,0.0033200949750091255,0.0033200949750091255,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed2,officehome,full,,convnext_full_ft,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,1.8886626970218638e-07,6,6,6,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.1914974176270203,0.0029595417811277185,1,9.0,margin,0.5,0.19880315275096394,0.0029595417811277185,0.0029595417811277185,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed2,officehome,full,,convnext_full_ft,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,1.6603782411200014e-07,6,6,6,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.21539718299076036,4.7425484670891245e-05,1,9.0,margin,0.5,0.2230509236460652,4.7425484670891245e-05,4.7425484670891245e-05,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed2,officehome,full,,convnext_full_ft,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,1.6355142662037684e-09,9,9,9,delta_c/(M J) -> delta_c/M,1,2.0,msp,0.7,0.3258508260694067,0.003840123033061411,1,2.0,msp,0.7,0.33466211148024405,0.003840123033061411,0.003840123033061411,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed3,officehome,full,,convnext_full_ft,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.05104686868360342,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.05104686868360342,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed3,officehome,full,,convnext_full_ft,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0034532258603278583,1,1,1,delta_c/(M J) -> delta_c/M,1,0.0,msp,0.3,0.09755034904830265,0.0034532258603278583,1,0.0,msp,0.3,0.10296857902705271,0.0034532258603278583,0.0034532258603278583,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed3,officehome,full,,convnext_full_ft,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,8.347854245371556e-05,3,3,3,delta_c/(M J) -> delta_c/M,1,8.0,margin,0.3,0.1183991024931308,8.347854245371556e-05,1,8.0,margin,0.3,0.1243285585039718,8.347854245371556e-05,8.347854245371556e-05,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed3,officehome,full,,convnext_full_ft,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,1.2692237391894563e-05,5,5,5,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.2158814306488591,0.004863088654102036,1,9.0,margin,0.5,0.22158043867011054,0.004863088654102036,0.004863088654102036,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed3,officehome,full,,convnext_full_ft,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,7.04248178765275e-07,6,6,6,delta_c/(M J) -> delta_c/M,1,1.0,msp,0.5,0.25346172440786546,0.0010186043051420473,1,1.0,msp,0.5,0.2615909698815785,0.0010186043051420473,0.0010186043051420473,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed3,officehome,full,,convnext_full_ft,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,6.978991302280313e-09,8,8,8,delta_c/(M J) -> delta_c/M,1,10.0,margin,0.7,0.32227932034739515,0.007733991240020408,1,10.0,margin,0.7,0.3310630149163966,0.007733991240020408,0.007733991240020408,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed4,officehome,full,,convnext_full_ft,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.18427919594780778,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.18427919594780778,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed4,officehome,full,,convnext_full_ft,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.00661818430902201,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.00661818430902201,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed4,officehome,full,,convnext_full_ft,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,6.291925149937689e-05,3,3,3,delta_c/(M J) -> delta_c/M,1,0.0,msp,0.3,0.12164228249275265,6.291925149937689e-05,1,0.0,msp,0.3,0.1276454137599556,6.291925149937689e-05,6.291925149937689e-05,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed4,officehome,full,,convnext_full_ft,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,4.452017719410978e-06,5,5,5,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.1965960891246682,0.004439822018866543,1,9.0,margin,0.5,0.2039795857797134,0.004439822018866543,0.004439822018866543,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed4,officehome,full,,convnext_full_ft,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,2.0445279799737806e-07,6,6,6,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.24649760163665907,0.005780205594901611,1,9.0,margin,0.5,0.25273680563550166,0.005780205594901611,0.005780205594901611,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split02__seed4,officehome,full,,convnext_full_ft,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,1.0465271825787242e-08,9,9,9,delta_c/(M J) -> delta_c/M,1,10.0,margin,0.7,0.31514825444792705,0.0030664025295723653,1,10.0,margin,0.7,0.3238750845500232,0.0030664025295723653,0.0030664025295723653,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed0,officehome,full,,convnext_full_ft,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.35848592240854227,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.35848592240854227,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed0,officehome,full,,convnext_full_ft,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.10941898913151232,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.10941898913151232,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed0,officehome,full,,convnext_full_ft,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0074959530296252845,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.0074959530296252845,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed0,officehome,full,,convnext_full_ft,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0005519608776354153,6,6,6,delta_c/(M J) -> delta_c/M,1,5.0,energy,0.5,0.1363835491907045,0.0005519608776354153,1,5.0,energy,0.5,0.1425659097793796,0.0005519608776354153,0.0005519608776354153,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed0,officehome,full,,convnext_full_ft,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,3.127670100472487e-06,9,9,9,delta_c/(M J) -> delta_c/M,1,2.0,msp,0.7,0.21529616007222835,0.004221582120687016,1,2.0,msp,0.7,0.22277920684396854,0.004221582120687016,0.004221582120687016,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed0,officehome,full,,convnext_full_ft,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,2.788418038849397e-09,9,9,9,delta_c/(M J) -> delta_c/M,1,2.0,msp,0.7,0.2567122711851972,0.0007418054739027448,1,2.0,msp,0.7,0.2646966996511372,0.0007418054739027448,0.0007418054739027448,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed1,officehome,full,,convnext_full_ft,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.81450625,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.81450625,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed1,officehome,full,,convnext_full_ft,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.2798621518107328,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.2798621518107328,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed1,officehome,full,,convnext_full_ft,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.03840303389688097,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.03840303389688097,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed1,officehome,full,,convnext_full_ft,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.005696380955793536,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.005696380955793536,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed1,officehome,full,,convnext_full_ft,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.00011394505255141704,7,7,7,delta_c/(M J) -> delta_c/M,1,6.0,energy,0.7,0.20055961377335293,0.005722636616010964,1,6.0,energy,0.7,0.20783779304614183,0.005722636616010964,0.005722636616010964,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed1,officehome,full,,convnext_full_ft,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,1.330004335132806e-06,9,9,9,delta_c/(M J) -> delta_c/M,1,10.0,margin,0.7,0.25170706520551206,0.0036017624672356847,1,10.0,margin,0.7,0.25963629204470756,0.0036017624672356847,0.0036017624672356847,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed2,officehome,full,,convnext_full_ft,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.41812033521917746,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.41812033521917746,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed2,officehome,full,,convnext_full_ft,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.15904289168515406,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.15904289168515406,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed2,officehome,full,,convnext_full_ft,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0338680671652087,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.0338680671652087,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed2,officehome,full,,convnext_full_ft,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0021888267980922694,2,2,2,delta_c/(M J) -> delta_c/M,1,9.0,margin,0.5,0.1160860915816291,0.0035017838892121324,1,9.0,margin,0.5,0.12183388977450733,0.0035017838892121324,0.0035017838892121324,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed2,officehome,full,,convnext_full_ft,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,9.402974885830065e-05,9,9,9,delta_c/(M J) -> delta_c/M,1,2.0,msp,0.7,0.19404184647933687,0.004407831471637579,1,2.0,msp,0.7,0.2012245025609404,0.004407831471637579,0.004407831471637579,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed2,officehome,full,,convnext_full_ft,0.3,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,1.667830916232064e-07,9,9,9,delta_c/(M J) -> delta_c/M,1,10.0,margin,0.7,0.25337443915334684,0.0032632014548042198,1,10.0,margin,0.7,0.26132221127046645,0.0032632014548042198,0.0032632014548042198,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed3,officehome,full,,convnext_full_ft,0.05,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.5133420832795051,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.5133420832795051,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed3,officehome,full,,convnext_full_ft,0.1,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.19510765482693687,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.19510765482693687,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed3,officehome,full,,convnext_full_ft,0.15,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.021166336805007437,0,0,0,delta_c/(M J) -> delta_c/M,0,,,,0.0,,0,,,,0.0,,0.021166336805007437,0,0->0,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed3,officehome,full,,convnext_full_ft,0.2,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,0.0005166091170910319,4,4,4,delta_c/(M J) -> delta_c/M,1,5.0,energy,0.5,0.1160860915816291,0.0005166091170910319,1,5.0,energy,0.5,0.12183388977450733,0.0005166091170910319,0.0005166091170910319,0,1->1,1,1.0,1.0,1.0
officehome_convnext_full__split03__seed3,officehome,full,,convnext_full_ft,0.25,4,12,0.05,0.05,0.0010416666666666667,0.004166666666666667,3.0306006558737834e-05,6,6,6,delta_c/(M J) -> delta_c/M,1,1.0,msp,0.5,0.1426910893687046,0.0003106009690141104,1,1.0,msp,0.5,0.14899846415762694,0.0003106009690141104,0.0003106009690141104,0,1->1,1,1.0,1.0,1.0
