semantic_id,dataset,condition,arm,split,repetition,alpha,delta_r,delta_c,J,M,procedure,certified,effective_certified_coverage,coverage_lcb,risk_ucb,holm_raw_pvalue,holm_adjusted_pvalue,selected_candidate_index,selected_score,selected_slot,selected_gamma,selected_threshold
cifar100_proser_fedavg__split03__seed2__d5.0,cifar100,d5,proser_fedavg,3,2,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed2__d5.0,cifar100,d5,proser_fedavg,3,2,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,proser_fedavg,3,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,proser_fedavg,3,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed3__d0.1,cifar100,d0.1,proser_fedavg,3,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,proser_fedavg,3,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,proser_fedavg,3,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed3__d0.5,cifar100,d0.5,proser_fedavg,3,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed3__d5.0,cifar100,d5,proser_fedavg,3,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed3__d5.0,cifar100,d5,proser_fedavg,3,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed3__d5.0,cifar100,d5,proser_fedavg,3,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed4__d0.1,cifar100,d0.1,proser_fedavg,3,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed4__d0.1,cifar100,d0.1,proser_fedavg,3,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed4__d0.1,cifar100,d0.1,proser_fedavg,3,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed4__d0.5,cifar100,d0.5,proser_fedavg,3,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed4__d0.5,cifar100,d0.5,proser_fedavg,3,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed4__d0.5,cifar100,d0.5,proser_fedavg,3,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed4__d5.0,cifar100,d5,proser_fedavg,3,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed4__d5.0,cifar100,d5,proser_fedavg,3,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split03__seed4__d5.0,cifar100,d5,proser_fedavg,3,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed0__d0.1,cifar100,d0.1,proser_fedavg,4,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed0__d0.1,cifar100,d0.1,proser_fedavg,4,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed0__d0.1,cifar100,d0.1,proser_fedavg,4,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed0__d0.5,cifar100,d0.5,proser_fedavg,4,0,0.2,0.05,0.05,5,12,H,1,0.0691134087895594,0.0691134087895594,,0.0012529346147900783,0.01503521537748094,8.0,margin,margin,0.3,0.9999673781187638
cifar100_proser_fedavg__split04__seed0__d0.5,cifar100,d0.5,proser_fedavg,4,0,0.2,0.05,0.05,5,12,S,1,0.0691134087895594,0.0691134087895594,0.17949274753508598,,,8.0,margin,margin,0.3,0.9999673781187638
cifar100_proser_fedavg__split04__seed0__d0.5,cifar100,d0.5,proser_fedavg,4,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed0__d5.0,cifar100,d5,proser_fedavg,4,0,0.2,0.05,0.05,5,12,H,1,0.1401907002717599,0.1401907002717599,,0.003485786951901956,0.038343656470921514,9.0,margin,margin,0.5,0.9996241081917168
cifar100_proser_fedavg__split04__seed0__d5.0,cifar100,d5,proser_fedavg,4,0,0.2,0.05,0.05,5,12,S,1,0.1401907002717599,0.1401907002717599,0.19737707764280177,,,9.0,margin,margin,0.5,0.9996241081917168
cifar100_proser_fedavg__split04__seed0__d5.0,cifar100,d5,proser_fedavg,4,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed1__d0.1,cifar100,d0.1,proser_fedavg,4,1,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed1__d0.1,cifar100,d0.1,proser_fedavg,4,1,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed1__d0.1,cifar100,d0.1,proser_fedavg,4,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed1__d0.5,cifar100,d0.5,proser_fedavg,4,1,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed1__d0.5,cifar100,d0.5,proser_fedavg,4,1,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed1__d0.5,cifar100,d0.5,proser_fedavg,4,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed1__d5.0,cifar100,d5,proser_fedavg,4,1,0.2,0.05,0.05,5,12,H,1,0.0872520201548094,0.0872520201548094,,0.002313883954491709,0.027766607453900506,0.0,proser,native,0.3,0.9917527594693928
cifar100_proser_fedavg__split04__seed1__d5.0,cifar100,d5,proser_fedavg,4,1,0.2,0.05,0.05,5,12,S,1,0.0872520201548094,0.0872520201548094,0.1899696246931853,,,0.0,proser,native,0.3,0.9917527594693928
cifar100_proser_fedavg__split04__seed1__d5.0,cifar100,d5,proser_fedavg,4,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed2__d0.1,cifar100,d0.1,proser_fedavg,4,2,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed2__d0.1,cifar100,d0.1,proser_fedavg,4,2,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed2__d0.1,cifar100,d0.1,proser_fedavg,4,2,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed2__d0.5,cifar100,d0.5,proser_fedavg,4,2,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed2__d0.5,cifar100,d0.5,proser_fedavg,4,2,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed2__d0.5,cifar100,d0.5,proser_fedavg,4,2,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed2__d5.0,cifar100,d5,proser_fedavg,4,2,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed2__d5.0,cifar100,d5,proser_fedavg,4,2,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed2__d5.0,cifar100,d5,proser_fedavg,4,2,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed3__d0.1,cifar100,d0.1,proser_fedavg,4,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed3__d0.1,cifar100,d0.1,proser_fedavg,4,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed3__d0.1,cifar100,d0.1,proser_fedavg,4,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed3__d0.5,cifar100,d0.5,proser_fedavg,4,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed3__d0.5,cifar100,d0.5,proser_fedavg,4,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed3__d0.5,cifar100,d0.5,proser_fedavg,4,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed3__d5.0,cifar100,d5,proser_fedavg,4,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed3__d5.0,cifar100,d5,proser_fedavg,4,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed3__d5.0,cifar100,d5,proser_fedavg,4,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed4__d0.1,cifar100,d0.1,proser_fedavg,4,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed4__d0.1,cifar100,d0.1,proser_fedavg,4,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed4__d0.1,cifar100,d0.1,proser_fedavg,4,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed4__d0.5,cifar100,d0.5,proser_fedavg,4,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed4__d0.5,cifar100,d0.5,proser_fedavg,4,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed4__d0.5,cifar100,d0.5,proser_fedavg,4,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed4__d5.0,cifar100,d5,proser_fedavg,4,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed4__d5.0,cifar100,d5,proser_fedavg,4,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split04__seed4__d5.0,cifar100,d5,proser_fedavg,4,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed0__d0.1,cifar100,d0.1,proser_fedavg,5,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed0__d0.1,cifar100,d0.1,proser_fedavg,5,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed0__d0.1,cifar100,d0.1,proser_fedavg,5,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed0__d0.5,cifar100,d0.5,proser_fedavg,5,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed0__d0.5,cifar100,d0.5,proser_fedavg,5,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed0__d0.5,cifar100,d0.5,proser_fedavg,5,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed0__d5.0,cifar100,d5,proser_fedavg,5,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed0__d5.0,cifar100,d5,proser_fedavg,5,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed0__d5.0,cifar100,d5,proser_fedavg,5,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed1__d0.1,cifar100,d0.1,proser_fedavg,5,1,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed1__d0.1,cifar100,d0.1,proser_fedavg,5,1,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed1__d0.1,cifar100,d0.1,proser_fedavg,5,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed1__d0.5,cifar100,d0.5,proser_fedavg,5,1,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed1__d0.5,cifar100,d0.5,proser_fedavg,5,1,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed1__d0.5,cifar100,d0.5,proser_fedavg,5,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed1__d5.0,cifar100,d5,proser_fedavg,5,1,0.2,0.05,0.05,5,12,H,1,0.0740174636052026,0.0740174636052026,,0.001712646078689896,0.020551752944278752,0.0,proser,native,0.3,0.99210143886681
cifar100_proser_fedavg__split05__seed1__d5.0,cifar100,d5,proser_fedavg,5,1,0.2,0.05,0.05,5,12,S,1,0.0740174636052026,0.0740174636052026,0.18312820021696746,,,0.0,proser,native,0.3,0.99210143886681
cifar100_proser_fedavg__split05__seed1__d5.0,cifar100,d5,proser_fedavg,5,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed2__d0.1,cifar100,d0.1,proser_fedavg,5,2,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed2__d0.1,cifar100,d0.1,proser_fedavg,5,2,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed2__d0.1,cifar100,d0.1,proser_fedavg,5,2,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed2__d0.5,cifar100,d0.5,proser_fedavg,5,2,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed2__d0.5,cifar100,d0.5,proser_fedavg,5,2,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed2__d0.5,cifar100,d0.5,proser_fedavg,5,2,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed2__d5.0,cifar100,d5,proser_fedavg,5,2,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed2__d5.0,cifar100,d5,proser_fedavg,5,2,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed2__d5.0,cifar100,d5,proser_fedavg,5,2,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed3__d0.1,cifar100,d0.1,proser_fedavg,5,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed3__d0.1,cifar100,d0.1,proser_fedavg,5,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed3__d0.1,cifar100,d0.1,proser_fedavg,5,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed3__d0.5,cifar100,d0.5,proser_fedavg,5,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed3__d0.5,cifar100,d0.5,proser_fedavg,5,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed3__d0.5,cifar100,d0.5,proser_fedavg,5,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed3__d5.0,cifar100,d5,proser_fedavg,5,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed3__d5.0,cifar100,d5,proser_fedavg,5,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed3__d5.0,cifar100,d5,proser_fedavg,5,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed4__d0.1,cifar100,d0.1,proser_fedavg,5,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed4__d0.1,cifar100,d0.1,proser_fedavg,5,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed4__d0.1,cifar100,d0.1,proser_fedavg,5,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed4__d0.5,cifar100,d0.5,proser_fedavg,5,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed4__d0.5,cifar100,d0.5,proser_fedavg,5,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed4__d0.5,cifar100,d0.5,proser_fedavg,5,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed4__d5.0,cifar100,d5,proser_fedavg,5,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed4__d5.0,cifar100,d5,proser_fedavg,5,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split05__seed4__d5.0,cifar100,d5,proser_fedavg,5,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed0__d0.1,cifar100,d0.1,proser_fedavg,6,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed0__d0.1,cifar100,d0.1,proser_fedavg,6,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed0__d0.1,cifar100,d0.1,proser_fedavg,6,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed0__d0.5,cifar100,d0.5,proser_fedavg,6,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed0__d0.5,cifar100,d0.5,proser_fedavg,6,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed0__d0.5,cifar100,d0.5,proser_fedavg,6,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed0__d5.0,cifar100,d5,proser_fedavg,6,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed0__d5.0,cifar100,d5,proser_fedavg,6,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed0__d5.0,cifar100,d5,proser_fedavg,6,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed1__d0.1,cifar100,d0.1,proser_fedavg,6,1,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed1__d0.1,cifar100,d0.1,proser_fedavg,6,1,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed1__d0.1,cifar100,d0.1,proser_fedavg,6,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed1__d0.5,cifar100,d0.5,proser_fedavg,6,1,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed1__d0.5,cifar100,d0.5,proser_fedavg,6,1,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed1__d0.5,cifar100,d0.5,proser_fedavg,6,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed1__d5.0,cifar100,d5,proser_fedavg,6,1,0.2,0.05,0.05,5,12,H,1,0.0707442363313485,0.0707442363313485,,0.002313883954491709,0.027766607453900506,8.0,margin,margin,0.3,0.9999668177553642
cifar100_proser_fedavg__split06__seed1__d5.0,cifar100,d5,proser_fedavg,6,1,0.2,0.05,0.05,5,12,S,1,0.0707442363313485,0.0707442363313485,0.1899696246931853,,,8.0,margin,margin,0.3,0.9999668177553642
cifar100_proser_fedavg__split06__seed1__d5.0,cifar100,d5,proser_fedavg,6,1,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed2__d0.1,cifar100,d0.1,proser_fedavg,6,2,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed2__d0.1,cifar100,d0.1,proser_fedavg,6,2,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed2__d0.1,cifar100,d0.1,proser_fedavg,6,2,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed2__d0.5,cifar100,d0.5,proser_fedavg,6,2,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed2__d0.5,cifar100,d0.5,proser_fedavg,6,2,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed2__d0.5,cifar100,d0.5,proser_fedavg,6,2,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed2__d5.0,cifar100,d5,proser_fedavg,6,2,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed2__d5.0,cifar100,d5,proser_fedavg,6,2,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed2__d5.0,cifar100,d5,proser_fedavg,6,2,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed3__d0.1,cifar100,d0.1,proser_fedavg,6,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed3__d0.1,cifar100,d0.1,proser_fedavg,6,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed3__d0.1,cifar100,d0.1,proser_fedavg,6,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed3__d0.5,cifar100,d0.5,proser_fedavg,6,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed3__d0.5,cifar100,d0.5,proser_fedavg,6,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed3__d0.5,cifar100,d0.5,proser_fedavg,6,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed3__d5.0,cifar100,d5,proser_fedavg,6,3,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed3__d5.0,cifar100,d5,proser_fedavg,6,3,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed3__d5.0,cifar100,d5,proser_fedavg,6,3,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed4__d0.1,cifar100,d0.1,proser_fedavg,6,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed4__d0.1,cifar100,d0.1,proser_fedavg,6,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed4__d0.1,cifar100,d0.1,proser_fedavg,6,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed4__d0.5,cifar100,d0.5,proser_fedavg,6,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed4__d0.5,cifar100,d0.5,proser_fedavg,6,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed4__d0.5,cifar100,d0.5,proser_fedavg,6,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed4__d5.0,cifar100,d5,proser_fedavg,6,4,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed4__d5.0,cifar100,d5,proser_fedavg,6,4,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split06__seed4__d5.0,cifar100,d5,proser_fedavg,6,4,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split07__seed0__d0.1,cifar100,d0.1,proser_fedavg,7,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split07__seed0__d0.1,cifar100,d0.1,proser_fedavg,7,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split07__seed0__d0.1,cifar100,d0.1,proser_fedavg,7,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split07__seed0__d0.5,cifar100,d0.5,proser_fedavg,7,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split07__seed0__d0.5,cifar100,d0.5,proser_fedavg,7,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split07__seed0__d0.5,cifar100,d0.5,proser_fedavg,7,0,0.2,0.05,0.05,5,12,B,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split07__seed0__d5.0,cifar100,d5,proser_fedavg,7,0,0.2,0.05,0.05,5,12,H,0,0.0,0.0,,,,,,,,
cifar100_proser_fedavg__split07__seed0__d5.0,cifar100,d5,proser_fedavg,7,0,0.2,0.05,0.05,5,12,S,0,0.0,0.0,,,,,,,,
