semantic_id,dataset,condition,d,arm,method,validity_status,alpha,delta_r,delta_c,J,selector_score,selector_gamma,selector_threshold,selector_proposal_feasible,selector_prop_coverage,selector_prop_risk,true_worst_client_risk,true_min_client_coverage,simulation_seed,B,ucb_coverage_count,empirical_ucb_coverage,certified_count,cert_rate,unsafe_certified_count,unsafe_cert_rate,unsafe_given_cert_rate,EffectiveCertCov,CondCertCov,effective_true_min_coverage,mean_ucb,ucb_q05,ucb_q50,ucb_q95
cifar100_proser_fedavg__split09__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,proser,1.0,0.813761672846051,1,0.3545189504373178,0.1981907894736842,0.25065963060686014,0.3463035019455253,1912240218,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3599648462053301,0.3227546164984705,0.35759475517935874,0.4066073391496247
cifar100_proser_fedavg__split09__seed1__d5.0,cifar100,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,proser,1.0,0.813761672846051,1,0.3545189504373178,0.1981907894736842,0.25065963060686014,0.3463035019455253,1912240218,1000,648,0.648,0,0.0,0,0.0,,0.0,,0.0,0.25571940619372197,0.23257127330175312,0.25545384061878273,0.2802812036591097
cifar100_proser_fedavg__split09__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9688280906565612,1,0.2075801749271137,0.1952247191011236,0.2744186046511628,0.19747081712062256,4139011814,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.38868843074273596,0.3398738872437533,0.38654779029411346,0.4443972794668029
cifar100_proser_fedavg__split09__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9688280906565612,1,0.2075801749271137,0.1952247191011236,0.2744186046511628,0.19747081712062256,4139011814,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.42155363525345274,0.3718369388291792,0.41986825996254945,0.4778585970600043
cifar100_proser_fedavg__split09__seed2__d0.1,cifar100,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9688280906565612,1,0.2075801749271137,0.1952247191011236,0.2744186046511628,0.19747081712062256,4139011814,1000,621,0.621,0,0.0,0,0.0,,0.0,,0.0,0.2795208106422556,0.24786614317660516,0.27998042299675974,0.30922187039162363
cifar100_proser_fedavg__split09__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,proser,1.0,0.8331540669485876,1,0.28104956268221576,0.1991701244813278,0.2097902097902098,0.27626459143968873,3935395151,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.30086707405994123,0.26079997135857425,0.29938708119336827,0.34923616693662723
cifar100_proser_fedavg__split09__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,proser,1.0,0.8331540669485876,1,0.28104956268221576,0.1991701244813278,0.2097902097902098,0.27626459143968873,3935395151,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3278072224527912,0.2871801180276268,0.32669367250473624,0.37801876804199475
cifar100_proser_fedavg__split09__seed2__d0.5,cifar100,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,proser,1.0,0.8331540669485876,1,0.28104956268221576,0.1991701244813278,0.2097902097902098,0.27626459143968873,3935395151,1000,661,0.661,132,0.132,132,0.132,1.0,0.0357440665327461,0.2707883828238341,0.03646692607003891,0.21632302430788655,0.1911153475639267,0.21627141448007317,0.2412098280330252
cifar100_proser_fedavg__split09__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9956033524860906,1,0.33119533527696793,0.19806338028169015,0.1926605504587156,0.316147859922179,2666706380,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2764192606864122,0.23917526880846973,0.2761723732896247,0.3163114170781607
cifar100_proser_fedavg__split09__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9956033524860906,1,0.33119533527696793,0.19806338028169015,0.1926605504587156,0.316147859922179,2666706380,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.30086026056079535,0.2628202092058878,0.30031233528856405,0.34171369495984755
cifar100_proser_fedavg__split09__seed2__d5.0,cifar100,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9956033524860906,1,0.33119533527696793,0.19806338028169015,0.1926605504587156,0.316147859922179,2666706380,1000,812,0.812,357,0.357,0,0.0,0.0,0.11267039078100746,0.31560333552102926,0.11286478599221789,0.20526481424948878,0.18168642482784977,0.20523370589885803,0.2271345998887851
cifar100_proser_fedavg__split09__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9813707141971907,1,0.2206997084548105,0.1955085865257596,0.23622047244094488,0.193579766536965,2484779691,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3285843187797346,0.2831521904083279,0.3267681613038213,0.38093355708030513
cifar100_proser_fedavg__split09__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9813707141971907,1,0.2206997084548105,0.1955085865257596,0.23622047244094488,0.193579766536965,2484779691,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3591376577190455,0.31263387593272723,0.3570367310585119,0.413533681684008
cifar100_proser_fedavg__split09__seed3__d0.1,cifar100,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9813707141971907,1,0.2206997084548105,0.1955085865257596,0.23622047244094488,0.193579766536965,2484779691,1000,338,0.338,48,0.048,48,0.048,1.0,0.009784162731076422,0.2038367235640922,0.009291828793774319,0.22948223428685968,0.2002075032161744,0.22904023492178385,0.25916714222722403
cifar100_proser_fedavg__split09__seed3__d0.5,cifar100,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9912131149633273,1,0.334402332361516,0.1944202266782912,0.21511627906976744,0.3239299610894942,3976539469,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.30129847107410457,0.2665563094395653,0.30009892318805964,0.3423743615884065
cifar100_proser_fedavg__split09__seed3__d0.5,cifar100,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9912131149633273,1,0.334402332361516,0.1944202266782912,0.21511627906976744,0.3239299610894942,3976539469,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.32619202657971574,0.2906712888076728,0.32499090884335324,0.3679570749965866
cifar100_proser_fedavg__split09__seed3__d0.5,cifar100,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9912131149633273,1,0.334402332361516,0.1944202266782912,0.21511627906976744,0.3239299610894942,3976539469,1000,808,0.808,26,0.026,26,0.026,1.0,0.008128212656783151,0.31262356372242894,0.008422178988326848,0.22707106886761053,0.20291665741301393,0.22725064841486287,0.25046604274057077
cifar100_proser_fedavg__split09__seed3__d5.0,cifar100,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9949614389684288,1,0.35131195335276966,0.2,0.2175141242937853,0.32976653696498054,186740667,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2986868795279099,0.26479419928069836,0.29682338833023203,0.3395538149107048
cifar100_proser_fedavg__split09__seed3__d5.0,cifar100,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9949614389684288,1,0.35131195335276966,0.2,0.2175141242937853,0.32976653696498054,186740667,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3230386599208911,0.287731692409638,0.32122919850398124,0.3648767395761225
cifar100_proser_fedavg__split09__seed3__d5.0,cifar100,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9949614389684288,1,0.35131195335276966,0.2,0.2175141242937853,0.32976653696498054,186740667,1000,631,0.631,40,0.04,40,0.04,1.0,0.012986597911557528,0.3246649477889382,0.01319066147859922,0.22266124586944033,0.20139211597554157,0.22204886453517325,0.2455846044644254
cifar100_proser_fedavg__split09__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9653405407599382,1,0.20087463556851312,0.1988388969521045,0.22439024390243903,0.19552529182879377,890279397,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.33104444442152264,0.28310070820486744,0.3268889632009837,0.38926794112214785
cifar100_proser_fedavg__split09__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9653405407599382,1,0.20087463556851312,0.1988388969521045,0.22439024390243903,0.19552529182879377,890279397,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.36400121611551844,0.31458809362579093,0.3604840865388527,0.4237248981672863
cifar100_proser_fedavg__split09__seed4__d0.1,cifar100,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9653405407599382,1,0.20087463556851312,0.1988388969521045,0.22439024390243903,0.19552529182879377,890279397,1000,644,0.644,50,0.05,50,0.05,1.0,0.009426087577753884,0.1885217515550777,0.009776264591439687,0.23039982622966734,0.2000890668176644,0.22989254891449776,0.26207338615145787
cifar100_proser_fedavg__split09__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9916047683128943,1,0.30787172011661806,0.19886363636363635,0.2235294117647059,0.29474708171206226,1113602150,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3119658221390341,0.27329451311919933,0.31081056250201183,0.35426495576404665
cifar100_proser_fedavg__split09__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9916047683128943,1,0.30787172011661806,0.19886363636363635,0.2235294117647059,0.29474708171206226,1113602150,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.33744848783611675,0.29800134857400584,0.3364532730945772,0.38031685654656233
cifar100_proser_fedavg__split09__seed4__d0.5,cifar100,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9916047683128943,1,0.30787172011661806,0.19886363636363635,0.2235294117647059,0.29474708171206226,1113602150,1000,728,0.728,9,0.009,9,0.009,1.0,0.0027601220134829485,0.30668022372032766,0.0026527237354085605,0.23336547692345666,0.2101946304532134,0.233171805260539,0.25756034167806413
cifar100_proser_fedavg__split09__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,proser,1.0,0.8494880010053067,1,0.3545189504373178,0.19901315789473684,0.21487603305785125,0.33754863813229574,63882195,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2939580598171226,0.25626734896990344,0.293727709015613,0.3342220866659888
cifar100_proser_fedavg__split09__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,proser,1.0,0.8494880010053067,1,0.3545189504373178,0.19901315789473684,0.21487603305785125,0.33754863813229574,63882195,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.31794196356217375,0.27994400449961476,0.3174571792838442,0.35958846227337227
cifar100_proser_fedavg__split09__seed4__d5.0,cifar100,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,proser,1.0,0.8494880010053067,1,0.3545189504373178,0.19901315789473684,0.21487603305785125,0.33754863813229574,63882195,1000,618,0.618,90,0.09,90,0.09,1.0,0.029822548600022238,0.33136165111135824,0.030379377431906614,0.21900355760197052,0.1961536282215038,0.21917892324668964,0.24152847688881654
cifar10_proser_fedavg__split00__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,proser,1.0,-0.19156046984187655,1,0.05043731778425656,0.19653179190751446,0.2222222222222222,0.03501945525291829,4208857872,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.5127174327560416,0.37967018540131153,0.5036415623795035,0.6718912848986434
cifar10_proser_fedavg__split00__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,proser,1.0,-0.19156046984187655,1,0.05043731778425656,0.19653179190751446,0.2222222222222222,0.03501945525291829,4208857872,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.5908040686813733,0.45951993457636575,0.5828637182899612,0.7462404888117977
cifar10_proser_fedavg__split00__seed0__d0.1,cifar10,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,proser,1.0,-0.19156046984187655,1,0.05043731778425656,0.19653179190751446,0.2222222222222222,0.03501945525291829,4208857872,1000,750,0.75,113,0.113,113,0.113,1.0,0.004372992940884085,0.038699052574195446,0.003957198443579766,0.2487418279365418,0.18069367449623422,0.24867406367705167,0.317632618345284
cifar10_proser_fedavg__split00__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9999018311500549,1,0.2845481049562682,0.19979508196721313,0.22756410256410256,0.2840466926070039,2813285033,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.31793805999617375,0.2792840800095401,0.3172908500928,0.3601937567378599
cifar10_proser_fedavg__split00__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9999018311500549,1,0.2845481049562682,0.19979508196721313,0.22756410256410256,0.2840466926070039,2813285033,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.34471797940561216,0.30544692174040544,0.34314210662513295,0.3869968608968369
cifar10_proser_fedavg__split00__seed0__d0.5,cifar10,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9999018311500549,1,0.2845481049562682,0.19979508196721313,0.22756410256410256,0.2840466926070039,2813285033,1000,711,0.711,6,0.006,6,0.006,1.0,0.0016777220463893624,0.2796203410648937,0.0017042801556420232,0.23640280848493378,0.21070864611662676,0.23627096068408418,0.26132368191493277
cifar10_proser_fedavg__split00__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,energy,1.0,4.67022681953915,1,0.6119533527696793,0.19866603144354456,0.2248062015503876,0.6021400778210116,403990994,1000,999,0.999,0,0.0,0,0.0,,0.0,,0.0,0.2857589414553222,0.255153088358547,0.285312215455008,0.31811914256065404
cifar10_proser_fedavg__split00__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,energy,1.0,4.67022681953915,1,0.6119533527696793,0.19866603144354456,0.2248062015503876,0.6021400778210116,403990994,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3035556394095215,0.27268619193168814,0.3029484927147637,0.33686854198368055
cifar10_proser_fedavg__split00__seed0__d5.0,cifar10,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,energy,1.0,4.67022681953915,1,0.6119533527696793,0.19866603144354456,0.2248062015503876,0.6021400778210116,403990994,1000,585,0.585,7,0.007,7,0.007,1.0,0.004158078702843691,0.5940112432633844,0.004214980544747082,0.22702926726515738,0.20957415307986546,0.2268174305348329,0.24500599087262112
cifar10_proser_fedavg__split00__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,proser,1.0,0.11071456462942236,1,0.34110787172011664,0.19829059829059828,0.21929824561403508,0.30739299610894943,3153769951,1000,999,0.999,0,0.0,0,0.0,,0.0,,0.0,0.29241886778798826,0.2523654944988448,0.29038912299399466,0.33938646995627436
cifar10_proser_fedavg__split00__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,proser,1.0,0.11071456462942236,1,0.34110787172011664,0.19829059829059828,0.21929824561403508,0.30739299610894943,3153769951,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3172943049083942,0.27596391579549,0.31502170048667283,0.36520945018370937
cifar10_proser_fedavg__split00__seed1__d0.1,cifar10,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,proser,1.0,0.11071456462942236,1,0.34110787172011664,0.19829059829059828,0.21929824561403508,0.30739299610894943,3153769951,1000,267,0.267,216,0.216,216,0.216,1.0,0.06616531914067866,0.3063209219475864,0.06639688715953308,0.21056187199064255,0.1861509890281448,0.21045251177929875,0.23479554150089874
cifar10_proser_fedavg__split00__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9960385381577406,1,0.6186588921282798,0.1993402450518379,0.19801980198019803,0.5894941634241245,187874771,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2566100365470792,0.2293367364880614,0.25620922304885096,0.28391801508242737
cifar10_proser_fedavg__split00__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9960385381577406,1,0.6186588921282798,0.1993402450518379,0.19801980198019803,0.5894941634241245,187874771,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.273936251344334,0.24597645418233494,0.27367390489148086,0.30194583225957106
cifar10_proser_fedavg__split00__seed1__d0.5,cifar10,d0.5,0.5,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9960385381577406,1,0.6186588921282798,0.1993402450518379,0.19801980198019803,0.5894941634241245,187874771,1000,664,0.664,410,0.41,0,0.0,0.0,0.24547719642807503,0.5987248693367684,0.24169260700389106,0.20286501647830818,0.18661854452314705,0.20259073464553745,0.21975512305146863
cifar10_proser_fedavg__split00__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,margin,1.0,0.9989118430526759,1,0.6221574344023324,0.19868791002811623,0.20723684210526316,0.5914396887159533,3020591872,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2627401490378601,0.23560342924497754,0.2613024899527254,0.295842925493462
cifar10_proser_fedavg__split00__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,margin,1.0,0.9989118430526759,1,0.6221574344023324,0.19868791002811623,0.20723684210526316,0.5914396887159533,3020591872,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.28020204442066,0.2528562100490711,0.2790414864192675,0.31440908317721955
cifar10_proser_fedavg__split00__seed1__d5.0,cifar10,d5,5.0,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,margin,1.0,0.9989118430526759,1,0.6221574344023324,0.19868791002811623,0.20723684210526316,0.5914396887159533,3020591872,1000,514,0.514,216,0.216,216,0.216,1.0,0.13052816830795846,0.6042970754998075,0.1277509727626459,0.20780007667466618,0.19091192185919,0.20769462979865772,0.2242005157269576
cifar10_proser_fedavg__split00__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,fedcore_noJ,valid full-simplex fixed-selector CP,0.2,0.05,0.05,5,proser,1.0,-0.23168368388378513,1,0.24431486880466471,0.19809069212410502,0.1895910780669145,0.2538910505836576,3243852382,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.2824940634972912,0.23955042572414445,0.28113871651769345,0.3263468186375134
cifar10_proser_fedavg__split00__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,bonferroni_delta_over_J,valid simultaneous per-client CP,0.2,0.05,0.05,5,proser,1.0,-0.23168368388378513,1,0.24431486880466471,0.19809069212410502,0.1895910780669145,0.2538910505836576,3243852382,1000,1000,1.0,0,0.0,0,0.0,,0.0,,0.0,0.3095767506764755,0.2645159652143009,0.3085241728319885,0.3545908539650005
cifar10_proser_fedavg__split00__seed2__d0.1,cifar10,d0.1,0.1,proser_fedavg,pooled_CP_intentionally_invalid,invalid for worst-client target,0.2,0.05,0.05,5,proser,1.0,-0.23168368388378513,1,0.24431486880466471,0.19809069212410502,0.1895910780669145,0.2538910505836576,3243852382,1000,720,0.72,531,0.531,0,0.0,0.0,0.1351129737818208,0.2544500447868565,0.1348161478599222,0.19862181236713544,0.1747776628502677,0.1990490332079614,0.22213434935651621
