semantic_id,dataset,condition,client,reservoir_n,draw_n,unique_draw_indices,duplication_rate,max_multiplicity,draw_index_sha256
officehome_convnext_full__split05__seed2,officehome,full,2,1006,1006,621,0.38270377733598404,7,5ba87f6d657ae0dd8b643aca89393fc50066981a4c68710d1b350f18e312f8b8
officehome_convnext_full__split05__seed2,officehome,full,3,1016,1016,669,0.3415354330708661,5,789f743212617aaf8fe92fb75c6770823e060dc9c0fc47e5ee62cf90d90dfb11
officehome_convnext_full__split05__seed3,officehome,full,0,546,546,344,0.36996336996337,5,f6cd231e98cff9114041269c0c5dd01d664531c82c66aeddd30a9ef67982fe8c
officehome_convnext_full__split05__seed3,officehome,full,1,964,964,605,0.3724066390041494,6,69daf313e4df092dbe0c152ca69ae1b74f8af68e3dc66aece65c366071ff2c87
officehome_convnext_full__split05__seed3,officehome,full,2,1006,1006,636,0.3677932405566601,6,9b6d91eec4ebaabe0461981ab0382fbec32c869900422491468fdd07adc8157f
officehome_convnext_full__split05__seed3,officehome,full,3,1016,1016,635,0.375,5,47e512265f1991721f3bde43a5aca71f73778804580ec5e0aeb821fb57d39a5a
officehome_convnext_full__split05__seed4,officehome,full,0,546,546,348,0.3626373626373627,4,bed55a6436b613b696a0eab46f49dc96ba51ae883189df4f24c381113db14cb1
officehome_convnext_full__split05__seed4,officehome,full,1,964,964,624,0.3526970954356846,6,91e8618b5bbce3bd58f996bd823b555542e75caaba021e5fce3016ae462dfa04
officehome_convnext_full__split05__seed4,officehome,full,2,1006,1006,629,0.3747514910536779,6,140ff96d1db451e107e3ba27f3fbfb2b9488e6188ea96abca6add5a0be060fac
officehome_convnext_full__split05__seed4,officehome,full,3,1016,1016,642,0.36811023622047245,5,bd8db7f2a07531d04371c837a7b53d5f96ca4221c63f6c1a1ff56f7390a50e8d
officehome_convnext_full__split06__seed0,officehome,full,0,532,532,335,0.37030075187969924,5,8b533c16c0744b24bdb5fe0bf7b6ea0b449e156e60e41817684bec7215f6088c
officehome_convnext_full__split06__seed0,officehome,full,1,1032,1032,639,0.3808139534883721,5,9f95c711bb5cebd05a32b55407ead43154c32d30604219972186602143296155
officehome_convnext_full__split06__seed0,officehome,full,2,1011,1011,627,0.3798219584569733,5,982d791957ef549ec57e91e1051b83a9d3390038bc58141451cc0def19ee8bc9
officehome_convnext_full__split06__seed0,officehome,full,3,997,997,634,0.3640922768304915,6,ba3edaa7c3e55f1f8b5ef07aa92f3fdbc586b43fff8815f79695661322e1f4dd
officehome_convnext_full__split06__seed1,officehome,full,0,532,532,328,0.3834586466165414,5,c3e186fafb34072df3417f26c539ccaad1e0eed9080105e91764248a6b2f442e
officehome_convnext_full__split06__seed1,officehome,full,1,1032,1032,658,0.3624031007751938,6,803e7e05ba45657c9ef424979fabc7c0b57afd539a6c5dc06e73d3d452087948
officehome_convnext_full__split06__seed1,officehome,full,2,1011,1011,641,0.36597428288822953,5,da9a54763201ffbb161fed3457efc6f7a2ca36d50ac0396f59fe487ea750772a
officehome_convnext_full__split06__seed1,officehome,full,3,997,997,626,0.3721163490471414,5,d7759638c8e0d5ab8e2328d6bb6c32c998372516ac6f248fca68450f5c4ca25b
officehome_convnext_full__split06__seed2,officehome,full,0,532,532,338,0.36466165413533835,5,66a0574887b1285bc8f4b4d7debaaa50d666e802ee9b8950e5c284dff9e17792
officehome_convnext_full__split06__seed2,officehome,full,1,1032,1032,653,0.36724806201550386,6,160f7b879eedd2de17836092d9dff16c6b5c7cf0610a3df29c3373170799ebba
officehome_convnext_full__split06__seed2,officehome,full,2,1011,1011,637,0.3699307616221563,5,8428bc6da5bf5659d2ba0a36fd07e55a4737ae37eb8ad0be5baf361421fa82bf
officehome_convnext_full__split06__seed2,officehome,full,3,997,997,639,0.3590772316950852,7,1c43299bd641665411dbe7892a5c71dd8805d55b5bb701c4dd4c9df34c8bf52e
officehome_convnext_full__split06__seed3,officehome,full,0,532,532,327,0.38533834586466165,5,f458df9b514625c0798b7014a18d94148d9c5d2691df1178be6d489abd6bb9df
officehome_convnext_full__split06__seed3,officehome,full,1,1032,1032,651,0.3691860465116279,6,51034f63bbfe6c9d8627f5c2d9c1501154306cc9c75bdfb96933dbbefc877ff6
officehome_convnext_full__split06__seed3,officehome,full,2,1011,1011,632,0.3748763600395648,5,f2787948f3208e7ba2667ab999a1372becc6441a699d401a709dc480e40ffe3a
officehome_convnext_full__split06__seed3,officehome,full,3,997,997,628,0.37011033099297896,6,b706eb36480ded8d496fdc3e5f6fc2f4fd476bad640b470eb9d38300b7bbd07d
officehome_convnext_full__split06__seed4,officehome,full,0,532,532,333,0.37406015037593987,5,89f15ff406924dc45ae1bacb3eb847f4e77d80a477dd032884b5a6c9668a249d
officehome_convnext_full__split06__seed4,officehome,full,1,1032,1032,659,0.36143410852713176,5,ee3642b8f9abdbd6ff593a6db3a03700ecd80d7cf954bfd36cec42bbc6be6123
officehome_convnext_full__split06__seed4,officehome,full,2,1011,1011,629,0.3778437190900099,4,67df856a7df01c2599e8ddc3694f3af8655eb9dc41b9d19e09e642de73f58a31
officehome_convnext_full__split06__seed4,officehome,full,3,997,997,612,0.3861584754262788,6,56df59b8105e2553cb65431457a2d1c18d35afbcaa65b77f05545c478c2461e8
officehome_convnext_full__split07__seed0,officehome,full,0,563,563,338,0.3996447602131439,6,45ea9bd83565ea90b87af776b07f214c6481e47d7e32d21f11faa89554afa9bd
officehome_convnext_full__split07__seed0,officehome,full,1,990,990,617,0.37676767676767675,6,ec99f2ee06a8521d147865f877392723d72bc97ef9244f6cb271eb2015077659
officehome_convnext_full__split07__seed0,officehome,full,2,998,998,634,0.3647294589178357,5,40fb82cfeab86259eaeaa4a88fb325095aad93832bdc891154f3b5f6b71425c2
officehome_convnext_full__split07__seed0,officehome,full,3,1002,1002,636,0.3652694610778443,5,cd1c795a853bde7fb644acdb708303f35e5ab79de93c820dee29c0bd5b381a7f
officehome_convnext_full__split07__seed1,officehome,full,0,563,563,360,0.3605683836589698,5,2408f0ab86e8817def3e85d9b623646ca9e316fa8b82d6e8d6df4b198c098126
officehome_convnext_full__split07__seed1,officehome,full,1,990,990,620,0.3737373737373737,4,90f1f868d6915d585f3e5a03f63ce1e9b0b7de9f5baa18c5ad193eeae7e3081e
officehome_convnext_full__split07__seed1,officehome,full,2,998,998,633,0.3657314629258517,5,ac677d21ea33caaa4bb32affd5a6ccacc9516bde02e6b225ae0afbf1d0978ed1
officehome_convnext_full__split07__seed1,officehome,full,3,1002,1002,611,0.3902195608782435,6,603f5eda97c55fee53db9fda70a626dbe9c84c3ee890f9fa09b72bad5ab851b7
officehome_convnext_full__split07__seed2,officehome,full,0,563,563,342,0.39253996447602135,4,b4fabaa97399ef98a4003d25700b1fae14214f676d8b2c3fbaa82f3be5f058ac
officehome_convnext_full__split07__seed2,officehome,full,1,990,990,633,0.3606060606060606,6,7bff6b63420012620cb8e57acb29b030cb990adf4a67eefd33a5ec7d7b196365
officehome_convnext_full__split07__seed2,officehome,full,2,998,998,631,0.36773547094188375,6,58f2d26ec85b6cfa44847cbe4e5a9e6a3a63c19e6ce0dfbe004872a7e099e48d
officehome_convnext_full__split07__seed2,officehome,full,3,1002,1002,620,0.38123752495009977,5,d15152a65d89031ddc2d93fd0d6e9144712a89017a55fd32e722bad66c48ff2d
officehome_convnext_full__split07__seed3,officehome,full,0,563,563,362,0.3570159857904085,5,c12a64436b43a147943e55db7d1d17ea60c8fb7fec5e997aafd88addbb065901
officehome_convnext_full__split07__seed3,officehome,full,1,990,990,643,0.35050505050505054,6,182e59a3cc7dc70de2cfa2631d1f50d99dc6d2b8bca90d1cc287faa984801eed
officehome_convnext_full__split07__seed3,officehome,full,2,998,998,623,0.375751503006012,4,fc1303bea2212e97f6e4e88fddccf530e479847eb5596d8a3a41a0b796c12559
officehome_convnext_full__split07__seed3,officehome,full,3,1002,1002,628,0.37325349301397204,5,b5d907e7177689f34766524f5df05e4350dd972e80ee752003034e220bd0c1e2
officehome_convnext_full__split07__seed4,officehome,full,0,563,563,346,0.3854351687388987,5,3d0ee8c9d26ad047a2d4480f6e3adc4a6f5df906faeda6981ac069b471ba4e00
officehome_convnext_full__split07__seed4,officehome,full,1,990,990,624,0.36969696969696975,8,2152e9a9e038b02ad89464e412023d9c7fee5f770f1799f480a1cb1f91f70a2c
officehome_convnext_full__split07__seed4,officehome,full,2,998,998,629,0.3697394789579158,5,e3337c3ca3e6496e4434af12bfd56449b76aff2df27e1c78a3ca3b2c4d5a9f41
officehome_convnext_full__split07__seed4,officehome,full,3,1002,1002,626,0.375249500998004,5,e1ba5070587ab208f5cabbd0458c35c9c0a1e9f090e60b61b3a2ce4bcc3af348
officehome_convnext_full__split08__seed0,officehome,full,0,531,531,331,0.37664783427495296,5,128470c34a6b7e8476dacc1ebbd4159cce020b03050a13f2298c63cef5bafff8
officehome_convnext_full__split08__seed0,officehome,full,1,953,953,613,0.3567681007345226,5,dd6eb6128f37e01e82c7cfe16df147a057ab84db5b765dfba6630d7996c3c1a9
officehome_convnext_full__split08__seed0,officehome,full,2,1021,1021,630,0.38295788442703227,5,35a81a6e4ea72e76ae56caf09a41c2ea71fe29c0db7feada15c2de5c7006489f
officehome_convnext_full__split08__seed0,officehome,full,3,1047,1047,668,0.36198662846227314,5,1d51618f751f6bd580f42b4cd1c45c4979f043b0ac9871a188b50deb706ddca9
officehome_convnext_full__split08__seed1,officehome,full,0,531,531,333,0.3728813559322034,5,71a85026e088cab403729a7b33c312bc109aa41b51d6681c84934a55fdba69fe
officehome_convnext_full__split08__seed1,officehome,full,1,953,953,594,0.37670514165792235,5,b74e424aec3ed4cb03483de5db3b235d8afad033749c94f207a9e451d5c4d1e8
officehome_convnext_full__split08__seed1,officehome,full,2,1021,1021,657,0.356513222331048,5,699e5b724d8c65a707e4c743f1b3a2617c446cab47004e9fc5b33f0b489dc0f5
officehome_convnext_full__split08__seed1,officehome,full,3,1047,1047,659,0.3705826170009551,5,8dfc5b53aab6029a7f7e73ce41fd99fdd79a237bbcee7138d041b4f01841bc93
officehome_convnext_full__split08__seed2,officehome,full,0,531,531,335,0.3691148775894538,6,19757cdbfd34b3c236cea964233bf5d956408baf71b40e6a7d2e1f8ca8ccfe27
officehome_convnext_full__split08__seed2,officehome,full,1,953,953,612,0.35781741867785943,5,497d3d9c8a424d966084b6d1111f62e358f8dce1615c7b062916385776da6eba
officehome_convnext_full__split08__seed2,officehome,full,2,1021,1021,654,0.3594515181194907,7,2512ea612d52d4d458896b9c9a2ac40cca6719369b6badd0ac6be96347a6950f
officehome_convnext_full__split08__seed2,officehome,full,3,1047,1047,652,0.3772683858643744,5,8aa95398b090ca922240cc203a8e7cba5b1c6aa8aeae5ec70bf41b10e62099e4
officehome_convnext_full__split08__seed3,officehome,full,0,531,531,333,0.3728813559322034,4,8032deb8a5a006885dadd5d58cd77879ef5e00aa6465efd3bc2c739dba12d178
officehome_convnext_full__split08__seed3,officehome,full,1,953,953,614,0.35571878279118574,6,885e8a183b99765fcae9c74359bb1cf11a2f142174eb1bd9b9b7dadc4bb8062a
officehome_convnext_full__split08__seed3,officehome,full,2,1021,1021,653,0.36043095004897163,6,37347cadae7572c1c23199442d9290f0ac2c003945c5a5a311b1653e526611a7
officehome_convnext_full__split08__seed3,officehome,full,3,1047,1047,658,0.37153772683858644,5,da7713b14df8469b6ee88795e8700b52625b4be72ce81f1c6c8dce88e3362174
officehome_convnext_full__split08__seed4,officehome,full,0,531,531,325,0.38794726930320156,5,6df20dc4bd73154b28bbdd4bfe8ba2fd8b216428373a80649539ed426d69f8e0
officehome_convnext_full__split08__seed4,officehome,full,1,953,953,594,0.37670514165792235,6,d8ac289a4372a0268ff3bc5fa32d1b9e5c4352279c65adfc1f615e9b014cca7e
officehome_convnext_full__split08__seed4,officehome,full,2,1021,1021,646,0.3672869735553379,5,33b36bce8f5bdb302e29fbae85a72d88fe76a77a85dc2796dfd046458984116a
officehome_convnext_full__split08__seed4,officehome,full,3,1047,1047,673,0.35721107927411655,5,3c8944676f6059da542bf9e079b65aba36a46ccc1937078c4851da3bba1a4de9
officehome_convnext_full__split09__seed0,officehome,full,0,534,534,332,0.37827715355805247,5,b4ca77928c2b82427b986d300890f60f32874974218987fc7c51afb4b050fa1b
officehome_convnext_full__split09__seed0,officehome,full,1,1005,1005,634,0.36915422885572136,5,48a3c4a5031fcd988746252f1d0771802e9d19f2569cb1738e757145f70bb3fd
officehome_convnext_full__split09__seed0,officehome,full,2,997,997,625,0.3731193580742227,5,22c1cff8021e596ab145d175572a339d986c01f4b039f7faf7e442fa1c43b97a
officehome_convnext_full__split09__seed0,officehome,full,3,1006,1006,644,0.3598409542743539,5,98fa0300b86b485847c6b5090392c9c84e59b56afe19107e34ec3bfe8fdc8ea9
officehome_convnext_full__split09__seed1,officehome,full,0,534,534,328,0.38576779026217234,5,a6ee9933bf42f25066b5e510ee47b30da9303da0af09f69ab10da75b64a9cac3
officehome_convnext_full__split09__seed1,officehome,full,1,1005,1005,633,0.37014925373134333,6,29066640340dee609df6ad7a12930224d95e3561799ccf3c605ee232dc04ebab
officehome_convnext_full__split09__seed1,officehome,full,2,997,997,620,0.3781344032096289,6,6504bf67663895fba2646a24a70d8818ef123de0ba5edd46b79f979a3638af95
officehome_convnext_full__split09__seed1,officehome,full,3,1006,1006,631,0.37276341948310143,5,617a74140a2ce246648b1e4d176d82350f8736adf3e9eecc2bf89c5bf13474fb
officehome_convnext_full__split09__seed2,officehome,full,0,534,534,352,0.34082397003745324,5,4ace1cf98c0e31d2961b3002b2d004c4a1408d9ee21fe440075bb58ce1b51fcc
officehome_convnext_full__split09__seed2,officehome,full,1,1005,1005,641,0.3621890547263682,5,3fc05521fd082cf3836a9d5d2166fc46effa8fb0c036a65e4f95199182f1f46a
officehome_convnext_full__split09__seed2,officehome,full,2,997,997,635,0.3630892678034102,5,f58d6bcfaeceb39c2cedfb7641ce0396854252aca463fc4ac7eae9daedd60d56
officehome_convnext_full__split09__seed2,officehome,full,3,1006,1006,645,0.3588469184890656,5,331231d6e30fe792abd300f816f50bea468402bef09b55a5a7d29a0bda31fd6b
officehome_convnext_full__split09__seed3,officehome,full,0,534,534,341,0.36142322097378277,6,f734fea780c369e222a69f1759251996dcf5db67a850ce5acdfd6c4bc6868b99
officehome_convnext_full__split09__seed3,officehome,full,1,1005,1005,628,0.37512437810945276,4,7afdc9ebf8eb04e76aec7192d68645113478841f15a2e0143dd867d99a703a76
officehome_convnext_full__split09__seed3,officehome,full,2,997,997,632,0.36609829488465395,6,fff939609059db1f87881a9bf61ad5f09a3348a8714b143e0a57618d28b2ab91
officehome_convnext_full__split09__seed3,officehome,full,3,1006,1006,622,0.3817097415506958,5,59b4a71e9cb59c2a312f313b58c57e9b9ba813a46a38386aa0b9734dfcd1d1a9
officehome_convnext_full__split09__seed4,officehome,full,0,534,534,339,0.3651685393258427,5,8c477a1f855d194d7a6d1bf344c79abd0694ed836958bb6d2e392962edf362a9
officehome_convnext_full__split09__seed4,officehome,full,1,1005,1005,632,0.3711442786069652,6,3d5b3a279f161addfa3dcf1480a2e56934f719425a67d003b5f5b13af3f8677f
officehome_convnext_full__split09__seed4,officehome,full,2,997,997,628,0.37011033099297896,6,4ad56f12a04037c8b16ab0bbe9712ac476f19d26be84cad0be7e96fd885de427
officehome_convnext_full__split09__seed4,officehome,full,3,1006,1006,637,0.36679920477137173,5,83cd08339993f11980b929fa14d6ca78d80d1c832cd64e5556ec1b60c1d7bfae
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,0,410,410,257,0.37317073170731707,5,ec048739e3d8135b9a475c530f729d3edbbe70cee7eb4fdd5722eb2f7792fb06
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,1,410,410,262,0.36097560975609755,5,310abe77418c469f5f69d8300589c8afe4771f2bdb49aabb9ee88fbc7a8d9c1c
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,2,410,410,264,0.35609756097560974,4,f9bc11907cdc0122937af495f8189c2e8f8195b343c9c8fb30d3f66302efae96
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,3,410,410,265,0.35365853658536583,5,3fcca6b6947d17f6f565bfc6a9b27453964e5ce30955f4a13f8a4144c6fdc27f
resnext29_8x64d__pathmnist_split_00__seed0__d0.5,pathmnist,d0.5,4,410,410,261,0.36341463414634145,4,0a85e30faf3ed8948cd7d3b2a9bb8588bc9c56dfc3dfe2e5a07d1652a6ccf186
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,0,410,410,257,0.37317073170731707,5,ec048739e3d8135b9a475c530f729d3edbbe70cee7eb4fdd5722eb2f7792fb06
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,1,410,410,262,0.36097560975609755,5,310abe77418c469f5f69d8300589c8afe4771f2bdb49aabb9ee88fbc7a8d9c1c
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,2,410,410,264,0.35609756097560974,4,f9bc11907cdc0122937af495f8189c2e8f8195b343c9c8fb30d3f66302efae96
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,3,410,410,265,0.35365853658536583,5,3fcca6b6947d17f6f565bfc6a9b27453964e5ce30955f4a13f8a4144c6fdc27f
resnext29_8x64d__pathmnist_split_00__seed0__d5.0,pathmnist,d5,4,410,410,261,0.36341463414634145,4,0a85e30faf3ed8948cd7d3b2a9bb8588bc9c56dfc3dfe2e5a07d1652a6ccf186
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,0,410,410,257,0.37317073170731707,5,b4761c7ac5b366405ba22c13f11920e24713988c0adf87d4517fa9a248273d0b
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,1,410,410,267,0.348780487804878,6,55d30178aff812d8df4db13ff973ac17b742a4d8cc358010359ff00875a946ba
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,2,410,410,258,0.37073170731707317,6,fbf245e24add4b32e25c8f5b52ead0a74218ed521d0f557ce964ea8143280ce5
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,3,410,410,263,0.35853658536585364,5,97c7a9a4f060e7d1b78b75ebee7686a077a4bed0b8f82522cd0eba9e435d74c8
resnext29_8x64d__pathmnist_split_00__seed1__d0.5,pathmnist,d0.5,4,410,410,259,0.36829268292682926,4,ecc0a079086d960f847c65bef1cbaa06f0886d9fff84078e6f0d09e95aca580e
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,0,410,410,257,0.37317073170731707,5,b4761c7ac5b366405ba22c13f11920e24713988c0adf87d4517fa9a248273d0b
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,1,410,410,267,0.348780487804878,6,55d30178aff812d8df4db13ff973ac17b742a4d8cc358010359ff00875a946ba
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,2,410,410,258,0.37073170731707317,6,fbf245e24add4b32e25c8f5b52ead0a74218ed521d0f557ce964ea8143280ce5
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,3,410,410,263,0.35853658536585364,5,97c7a9a4f060e7d1b78b75ebee7686a077a4bed0b8f82522cd0eba9e435d74c8
resnext29_8x64d__pathmnist_split_00__seed1__d5.0,pathmnist,d5,4,410,410,259,0.36829268292682926,4,ecc0a079086d960f847c65bef1cbaa06f0886d9fff84078e6f0d09e95aca580e
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,0,410,410,258,0.37073170731707317,4,e1ab5d0ffb2c0e28fe5571e07cfdd846b68b1dc0dd93981f21dc8e9071684920
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,1,410,410,255,0.3780487804878049,4,96322b4ae4d73c9b94409cc7f8dd2ea6738fa987c6f0470d4e090c663c402583
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,2,410,410,266,0.35121951219512193,5,3a70d8d090b04edfca7ae2a743133463aacd70f47d6705570596f438f569ceea
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,3,410,410,259,0.36829268292682926,5,0c7adfc83ff46f09bcab16ca4aa342759a33aed014d52cabfbc78951977cdf47
resnext29_8x64d__pathmnist_split_00__seed2__d0.5,pathmnist,d0.5,4,410,410,269,0.3439024390243902,5,f3d45cf3b353f7029533c498e7fe5a46a620eed872df57596041ae898c481a5f
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,0,410,410,258,0.37073170731707317,4,e1ab5d0ffb2c0e28fe5571e07cfdd846b68b1dc0dd93981f21dc8e9071684920
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,1,410,410,255,0.3780487804878049,4,96322b4ae4d73c9b94409cc7f8dd2ea6738fa987c6f0470d4e090c663c402583
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,2,410,410,266,0.35121951219512193,5,3a70d8d090b04edfca7ae2a743133463aacd70f47d6705570596f438f569ceea
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,3,410,410,259,0.36829268292682926,5,0c7adfc83ff46f09bcab16ca4aa342759a33aed014d52cabfbc78951977cdf47
resnext29_8x64d__pathmnist_split_00__seed2__d5.0,pathmnist,d5,4,410,410,269,0.3439024390243902,5,f3d45cf3b353f7029533c498e7fe5a46a620eed872df57596041ae898c481a5f
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,pathmnist,d0.5,0,410,410,255,0.3780487804878049,4,4adb1a4f0c19241c5f7faf5819cf0d3d2541100e9b4790d074387d0f8c388cbc
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,pathmnist,d0.5,1,410,410,263,0.35853658536585364,4,16dd72a738b8831964c1752dcb685af1e7b2c2002862304fc313f871b3f5200d
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,pathmnist,d0.5,2,410,410,267,0.348780487804878,6,2065ca7b37d847c191bc8b6cdc5a43260a11a64e6dbf45332dd0a0f32ce04156
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,pathmnist,d0.5,3,410,410,260,0.36585365853658536,5,29d268eed474bc3ca9750cf58f8c7212b4891b11b42dfce1e3b6c4810c161549
resnext29_8x64d__pathmnist_split_00__seed3__d0.5,pathmnist,d0.5,4,410,410,257,0.37317073170731707,6,9d37ea9511f5609cec67fcb7ec17f26a528497460ba424f2d25e019c4002c5a0
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,pathmnist,d5,0,410,410,255,0.3780487804878049,4,4adb1a4f0c19241c5f7faf5819cf0d3d2541100e9b4790d074387d0f8c388cbc
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,pathmnist,d5,1,410,410,263,0.35853658536585364,4,16dd72a738b8831964c1752dcb685af1e7b2c2002862304fc313f871b3f5200d
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,pathmnist,d5,2,410,410,267,0.348780487804878,6,2065ca7b37d847c191bc8b6cdc5a43260a11a64e6dbf45332dd0a0f32ce04156
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,pathmnist,d5,3,410,410,260,0.36585365853658536,5,29d268eed474bc3ca9750cf58f8c7212b4891b11b42dfce1e3b6c4810c161549
resnext29_8x64d__pathmnist_split_00__seed3__d5.0,pathmnist,d5,4,410,410,257,0.37317073170731707,6,9d37ea9511f5609cec67fcb7ec17f26a528497460ba424f2d25e019c4002c5a0
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,pathmnist,d0.5,0,410,410,268,0.3463414634146341,5,4a91de60a3a6b618acb4f25be100c0760d15d3e5ced262400f530779915b112b
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,pathmnist,d0.5,1,410,410,259,0.36829268292682926,5,c24e60def0e5a12211abeaa757f462c62cc55589d7d27e36d0e75578ad2aaf6b
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,pathmnist,d0.5,2,410,410,258,0.37073170731707317,5,95c07a8f79ab52193b840c556f30c703ae429d889e75bf9b51d8261c56c4b2de
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,pathmnist,d0.5,3,410,410,268,0.3463414634146341,5,db816aba7a486708e4354cb9940f0ea89e69b4086099475d6dd7deabe634e3c0
resnext29_8x64d__pathmnist_split_00__seed4__d0.5,pathmnist,d0.5,4,410,410,261,0.36341463414634145,4,59e6d64f0046c985b44763a5b4a225b3163e6282a040082e4cb23068fb00541e
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,pathmnist,d5,0,410,410,268,0.3463414634146341,5,4a91de60a3a6b618acb4f25be100c0760d15d3e5ced262400f530779915b112b
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,pathmnist,d5,1,410,410,259,0.36829268292682926,5,c24e60def0e5a12211abeaa757f462c62cc55589d7d27e36d0e75578ad2aaf6b
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,pathmnist,d5,2,410,410,258,0.37073170731707317,5,95c07a8f79ab52193b840c556f30c703ae429d889e75bf9b51d8261c56c4b2de
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,pathmnist,d5,3,410,410,268,0.3463414634146341,5,db816aba7a486708e4354cb9940f0ea89e69b4086099475d6dd7deabe634e3c0
resnext29_8x64d__pathmnist_split_00__seed4__d5.0,pathmnist,d5,4,410,410,261,0.36341463414634145,4,59e6d64f0046c985b44763a5b4a225b3163e6282a040082e4cb23068fb00541e
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,pathmnist,d0.5,0,400,400,256,0.36,4,99ef5d9eb6d8d1203e3cf83f5c167c2a55266495333708138122ca9b6aae8916
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,pathmnist,d0.5,1,399,399,249,0.37593984962406013,5,c44d052c91513ddc31ddfec867de7c6434495ca5d9e607f6a22af4e7165feff2
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,pathmnist,d0.5,2,399,399,251,0.37092731829573933,5,431d6cbe1e57a895a5851e503abdbe46f1bf472fa30af27ee99c48602b756ac1
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,pathmnist,d0.5,3,399,399,248,0.3784461152882206,4,588329f0faf82fd685aef1e386b36d12e1732daad7b8a3e7ce527c15d746e315
resnext29_8x64d__pathmnist_split_01__seed0__d0.5,pathmnist,d0.5,4,399,399,249,0.37593984962406013,4,c89be5039ecf80ca9bbcdccb84f10a27d58e71485dec798f89d395b56e54959f
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,pathmnist,d5,0,400,400,256,0.36,4,99ef5d9eb6d8d1203e3cf83f5c167c2a55266495333708138122ca9b6aae8916
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,pathmnist,d5,1,399,399,249,0.37593984962406013,5,c44d052c91513ddc31ddfec867de7c6434495ca5d9e607f6a22af4e7165feff2
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,pathmnist,d5,2,399,399,251,0.37092731829573933,5,431d6cbe1e57a895a5851e503abdbe46f1bf472fa30af27ee99c48602b756ac1
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,pathmnist,d5,3,399,399,248,0.3784461152882206,4,588329f0faf82fd685aef1e386b36d12e1732daad7b8a3e7ce527c15d746e315
resnext29_8x64d__pathmnist_split_01__seed0__d5.0,pathmnist,d5,4,399,399,249,0.37593984962406013,4,c89be5039ecf80ca9bbcdccb84f10a27d58e71485dec798f89d395b56e54959f
resnext29_8x64d__pathmnist_split_01__seed1__d0.5,pathmnist,d0.5,0,400,400,258,0.355,7,54c8ab7e94878feb2f5e1e10b4fbc029233a4d49b48297b2cde9c4fcd4c6de15
